feature_idx,u_statistic,p_value,effect_size,abs_effect_size,mean_low_progress,mean_high_progress,std_low_progress,std_high_progress,direction,adjusted_p,significant,composite_score
8438,1093595.5,6.414286701783567e-08,0.02270984657839803,0.02270984657839803,5.82757311349269e-05,0.0006652645533904433,0.0013142282841727138,0.004386955872178078,higher_in_low_progress,2.9938643389714364e-07,True,0.1481537677301236
800,1155660.0,8.946761226980016e-06,-0.03275401069518713,0.03275401069518713,0.0018286991398781538,0.0008129844209179282,0.007489299867302179,0.005081220529973507,higher_in_high_progress,3.0709594649542715e-05,True,0.14780987291636768
1586,1087430.5,1.7285516378251486e-06,0.02821919056878952,0.02821919056878952,0.00028416403802111745,0.0009745231945998967,0.0025280446279793978,0.004772841464728117,higher_in_low_progress,6.581792774795758e-06,True,0.146222132352843
5611,1089779.0,6.541217771882657e-07,0.026120456690211347,0.026120456690211347,0.0002205085038440302,0.0009652940207161009,0.002477433532476425,0.005176898557692766,higher_in_low_progress,2.7041825558046764e-06,True,0.1454377623342142
10649,1095064.5,3.390401914771246e-08,0.021397076696502593,0.021397076696502593,1.477637852076441e-05,0.0006741443648934364,0.000571332173421979,0.0046847122721374035,higher_in_low_progress,1.6436458767228644e-07,True,0.14516187110018663
8180,1147438.0,4.6911301865293353e-07,-0.02540643141067811,0.02540643141067811,0.00112462870310992,0.00023253959079738706,0.006305641029030085,0.0028682562988251448,higher_in_high_progress,1.9829249170475683e-06,True,0.14488509710568548
688,1142930.5,3.48507995795444e-08,-0.02137831007463764,0.02137831007463764,0.0005365661927498877,1.8144330169889145e-05,0.00359530420973897,0.0007015548180788755,higher_in_high_progress,1.6808808720287952e-07,True,0.1448265719914413
8228,1142196.0,2.1975418817987702e-08,-0.020721925133689867,0.020721925133689867,0.0007015913142822683,0.0,0.005053216125816107,0.0,higher_in_high_progress,1.0877832314903913e-07,True,0.14429624789289933
7747,1095820.0,2.1975418817987702e-08,0.020721925133689867,0.020721925133689867,0.0,0.0005409476580098271,0.0,0.003872672328725457,higher_in_low_progress,1.0877832314903913e-07,True,0.14429624789289933
11286,1092843.0,1.4965334571570565e-07,0.023382317195230096,0.023382317195230096,0.00010723204468376935,0.0007809519884176552,0.0019469159888103604,0.004965640138834715,higher_in_low_progress,6.766777482962556e-07,True,0.14425996749318237
9943,1072646.0,0.0001227116590598598,0.041431339186136285,0.041431339186136285,0.0026003620587289333,0.003977031446993351,0.009664878249168396,0.011761026456952095,higher_in_low_progress,0.00034814574764946654,True,0.14327946906188213
11942,1090598.5,7.347741757257609e-07,0.025388111613143027,0.025388111613143027,0.00027571985265240073,0.0012411457719281316,0.003336726687848568,0.007198303937911987,higher_in_low_progress,2.9915805725977407e-06,True,0.14024644948281773
10345,1091135.0,6.289108682722144e-07,0.024908669106923242,0.024908669106923242,0.00018628050747793168,0.0013452689163386822,0.002285837195813656,0.007637477479875088,higher_in_low_progress,2.617215361106273e-06,True,0.1390441897771609
2157,1142977.0,7.78797542011489e-08,-0.0214198647373387,0.0214198647373387,0.0015276626218110323,2.9774721042485908e-05,0.01236200425773859,0.000816571875475347,higher_in_high_progress,3.6170819173422486e-07,True,0.13797909294732827
164,1146728.0,7.241497428367438e-07,-0.02477194086190626,0.02477194086190626,0.0007694143569096923,0.0001529116852907464,0.004360721446573734,0.001889058854430914,higher_in_high_progress,2.9611427527737286e-06,True,0.13695268216681944
8086,1148182.0,1.4507829746435164e-06,-0.026071306013897955,0.026071306013897955,0.001100340741686523,0.000285343179712072,0.005928921978920698,0.0029579191468656063,higher_in_high_progress,5.603537526292514e-06,True,0.13691444681903228
7430,1091323.0,7.478130328308907e-07,0.02474066315879775,0.02474066315879775,0.00016938521002884954,0.0007507284753955901,0.0021623806096613407,0.004264558665454388,higher_in_low_progress,3.038091392559191e-06,True,0.13650411427198048
11096,1096568.0,3.717788743529127e-08,0.020053475935828846,0.020053475935828846,0.0,0.000846247945446521,0.0,0.006147863809019327,higher_in_low_progress,1.7885321295596643e-07,True,0.13531089412478692
1039,1094304.0,2.0751213014591485e-07,0.022076696502616566,0.022076696502616566,6.055414633010514e-05,0.0006479492876678705,0.0011774678714573383,0.004189091734588146,higher_in_low_progress,9.184242748340373e-07,True,0.13327605967264203
15589,1141462.5,9.595288474884e-08,-0.020066433841402276,0.020066433841402276,0.0005493091302923858,1.1732485290849581e-05,0.003879050724208355,0.0004536392807494849,higher_in_high_progress,4.412894283925869e-07,True,0.12752773495877356
14172,1094306.0,3.94521549651472e-07,0.02207490920529609,0.02207490920529609,0.00010923754598479718,0.0009844196029007435,0.0019751975778490305,0.006412013433873653,higher_in_low_progress,1.686579624760043e-06,True,0.12743829964238554
706,1093471.5,6.816944164711458e-07,0.02282065901226804,0.02282065901226804,0.00010398324957350269,0.0007281324360519648,0.00152637530118227,0.00437151500955224,higher_in_low_progress,2.8058363181230312e-06,True,0.12669887637117133
2224,1140700.0,6.290493104188499e-08,-0.019385026737967825,0.019385026737967825,0.0005474915960803628,0.0,0.0039127967320382595,0.0,higher_in_high_progress,2.943387445019544e-07,True,0.1266065671397306
12863,1140700.0,6.290493104188499e-08,-0.019385026737967825,0.019385026737967825,0.000617635203525424,0.0,0.004449683707207441,0.0,higher_in_high_progress,2.943387445019544e-07,True,0.1266065671397306
9995,1089841.0,3.851883320749039e-06,0.02606505047327634,0.02606505047327634,0.00043060717871412635,0.0013861621264368296,0.0046707200817763805,0.008088856004178524,higher_in_low_progress,1.3987244259322282e-05,True,0.1265267362855867
3477,1147675.0,3.5874500099453144e-06,-0.025618226143155454,0.025618226143155454,0.0010629952885210514,0.00026690331287682056,0.005549665540456772,0.00259281974285841,higher_in_high_progress,1.3077506722300652e-05,True,0.12510596814560054
3344,1095037.0,3.393919030258985e-07,0.02142165203465929,0.02142165203465929,6.099095116951503e-05,0.0007437309832312167,0.001197403995320201,0.00513695040717721,higher_in_low_progress,1.4608607999810415e-06,True,0.12500371901007548
7052,1160351.0,0.00016591939493082464,-0.03694611656038216,0.03694611656038216,0.003487657755613327,0.0017092250054702163,0.011970050632953644,0.006944586988538504,higher_in_high_progress,0.0004623620472072313,True,0.12321595718267679
16035,1163466.0,0.000299500155961141,-0.039729832137035626,0.039729832137035626,0.005089977756142616,0.0029906274285167456,0.015576686710119247,0.011154291220009327,higher_in_high_progress,0.000797960047256241,True,0.12308376897205785
5016,1091461.0,2.7555631731956964e-06,0.0246173396436844,0.0246173396436844,0.00031483551720157266,0.00095092918490991,0.00357660255394876,0.005323024000972509,higher_in_low_progress,1.0103731635050886e-05,True,0.12297636816612646
10203,1094308.0,7.090771987350308e-07,0.022073121907975612,0.022073121907975612,0.00013436697190627456,0.0010081140790134668,0.0022190145682543516,0.006493887398391962,higher_in_low_progress,2.9121707659838275e-06,True,0.12219201659397204
10710,1095820.0,2.942780099601805e-07,0.020721925133689867,0.020721925133689867,6.493661931017414e-05,0.0006925921770744026,0.0015994227724149823,0.004845008719712496,higher_in_low_progress,1.2843084379004629e-06,True,0.12207971295978746
16250,1143689.0,7.231311087707581e-07,-0.022056142583431138,0.022056142583431138,0.0006830396596342325,0.00010380110325058922,0.004191959276795387,0.0016501696081832051,higher_in_high_progress,2.9611427527737286e-06,True,0.12193828097255718
15144,1092044.0,2.6019149572675815e-06,0.024096342474763333,0.024096342474763333,0.00018829506007023156,0.0007913826848380268,0.0021185623481869698,0.004439000505954027,higher_in_low_progress,9.558988348867814e-06,True,0.12095371316249495
5725,1144421.0,1.2708734402622213e-06,-0.02271029340272812,0.02271029340272812,0.0029811011627316475,0.0006278424407355487,0.022569876164197922,0.010002456605434418,higher_in_high_progress,4.98023529402758e-06,True,0.12042701148141491
10138,1095060.5,6.557756933034398e-07,0.021400651291143546,0.021400651291143546,7.700988498982042e-05,0.000602984509896487,0.001337563619017601,0.0038605795707553625,higher_in_low_progress,2.705074734876689e-06,True,0.1191549899339797
16223,1092917.0,2.0744273570016958e-06,0.023316187194372118,0.023316187194372118,0.0001878045150078833,0.000753570522647351,0.00234946864657104,0.004525420255959034,higher_in_low_progress,7.80399571704038e-06,True,0.11909169243581995
6295,1097303.0,1.625006547101293e-07,0.01939664417055109,0.01939664417055109,1.2332283404248301e-05,0.000514344428665936,0.00047683052252978086,0.00367059838026762,higher_in_low_progress,7.330065503831013e-07,True,0.11899631994858619
15463,1140697.0,1.6593422458299756e-07,-0.019382345791987277,0.019382345791987277,0.0005384911200962961,1.7219548681168817e-05,0.0039395298808813095,0.0006657977937720716,higher_in_high_progress,7.46704010623489e-07,True,0.11875275469976715
3747,1144576.5,1.7454900671509677e-06,-0.022849255769395782,0.022849255769395782,0.0015257372288033366,0.00015542689652647823,0.010294942185282707,0.002108893357217312,higher_in_high_progress,6.632862255173677e-06,True,0.1183202787952473
4615,1139952.0,1.0645554482380248e-07,-0.018716577540107027,0.018716577540107027,0.0007828144007362425,0.0,0.005839062854647636,0.0,higher_in_high_progress,4.872089533176946e-07,True,0.1181443667798443
1134,1139952.0,1.0645554482380248e-07,-0.018716577540107027,0.018716577540107027,0.0007558625075034797,0.0,0.0060472143813967705,0.0,higher_in_high_progress,4.872089533176946e-07,True,0.1181443667798443
12813,1146603.0,5.185689587960951e-06,-0.024660234779376067,0.024660234779376067,0.0007021597702987492,0.00021096697309985757,0.0037406005430966616,0.0021147022489458323,higher_in_high_progress,1.8335116757433362e-05,True,0.11680853653749328
6591,1141447.5,4.926037604491285e-07,-0.020053029111498866,0.020053029111498866,0.0008255939465016127,6.810748891439289e-05,0.00592741509899497,0.001539776218123734,higher_in_high_progress,2.077550837230517e-06,True,0.11395030199301562
4527,1145272.0,3.915517481800634e-06,-0.02347078841259398,0.02347078841259398,0.0010618007509037852,0.00022916824673302472,0.006154665257781744,0.002756874542683363,higher_in_high_progress,1.4190921740398832e-05,True,0.11378613331594951
9718,1097309.0,3.836561290881946e-07,0.01939128227858966,0.01939128227858966,3.96277173422277e-05,0.0008114178199321032,0.0010968323331326246,0.006052541546523571,higher_in_low_progress,1.64761912971437e-06,True,0.11214256175038347
15640,1140693.0,3.903233505297976e-07,-0.019378771197346323,0.019378771197346323,0.0006507051293738186,5.004184276913293e-05,0.004549636971205473,0.0014141983119770885,higher_in_high_progress,1.6724333083064904e-06,True,0.11194440172878202
7801,1098049.5,2.7416962211646023e-07,0.018729535445680456,0.018729535445680456,1.00897468655603e-05,0.0008530394989065826,0.0003901223826687783,0.0063172634690999985,higher_in_low_progress,1.2105940356832434e-06,True,0.11082268876613108
10365,1139963.5,2.7524529855327273e-07,-0.018726854499699686,0.018726854499699686,0.0006253632600419223,1.4334343177324627e-05,0.004637990612536669,0.0005542406579479575,higher_in_high_progress,1.2124974392943935e-06,True,0.11079404826892836
6663,1098056.5,2.766863360648131e-07,0.018723279905058732,0.018723279905058732,1.3496925021172501e-05,0.0004726543847937137,0.0005218616570346057,0.003439952153712511,higher_in_low_progress,1.2159976592007322e-06,True,0.11074945998646316
9491,1098812.0,1.8019824210568913e-07,0.018048128342246006,0.018048128342246006,0.0,0.0005075784283690155,0.0,0.0038990676403045654,higher_in_low_progress,7.994172014169841e-07,True,0.11004352660348256
6375,1139204.0,1.8019824210568913e-07,-0.018048128342246006,0.018048128342246006,0.0007820861064828932,0.0,0.005922421347349882,0.0,higher_in_high_progress,7.994172014169841e-07,True,0.11004352660348256
13814,1139204.0,1.8019824210568913e-07,-0.018048128342246006,0.018048128342246006,0.0005771341384388506,0.0,0.004333039745688438,0.0,higher_in_high_progress,7.994172014169841e-07,True,0.11004352660348256
4927,1089569.5,2.5432813345105387e-05,0.026307676084531995,0.026307676084531995,0.0009690196602605283,0.0011820178478956223,0.008559759706258774,0.005742222536355257,higher_in_low_progress,8.122092003759462e-05,True,0.10760713184149145
1451,1095768.0,1.8293900438948185e-06,0.020768394864022377,0.020768394864022377,0.0001003780635073781,0.0007085141842253506,0.001598642091266811,0.004509931430220604,higher_in_low_progress,6.9376666785607935e-06,True,0.1071397164997619
13399,1095795.0,1.8804172441377887e-06,0.020744266350195883,0.020744266350195883,9.61022888077423e-05,0.0006773776258341968,0.0015578096499666572,0.004595743492245674,higher_in_low_progress,7.102539831773455e-06,True,0.10680364599116782
7940,1084439.0,0.00014582030416931957,0.03089254053590318,0.03089254053590318,0.0012130694231018424,0.00299909058958292,0.006424485705792904,0.011591707356274128,higher_in_low_progress,0.0004106107666803744,True,0.10461974071922203
2797,1098067.0,6.535713623634365e-07,0.018713896594126256,0.018713896594126256,3.454177203821018e-05,0.0005314285517670214,0.0009566580411046743,0.0038496614433825016,higher_in_low_progress,2.7041825558046764e-06,True,0.10419830240654085
6224,1098798.0,4.6383914309444663e-07,0.018060639423489344,0.018060639423489344,1.6893569409148768e-05,0.0010723021114245057,0.000653193739708513,0.007836715318262577,higher_in_low_progress,1.9650482616230947e-06,True,0.10306532857772131
136,1086283.0,0.00011111024650745094,0.02924465240641716,0.02924465240641716,0.0012158388271927834,0.0030836870428174734,0.007032082881778479,0.012533139437437057,higher_in_low_progress,0.000317144724856624,True,0.10231950850395423
16233,1142213.0,3.181919282724266e-06,-0.020737117160913865,0.020737117160913865,0.0008199366857297719,0.00013321149162948132,0.0055127227678895,0.0019699521362781525,higher_in_high_progress,1.164433885370495e-05,True,0.1023145547240931
8627,1138456.0,3.051081307603454e-07,-0.017379679144384985,0.017379679144384985,0.0006700183730572462,0.0,0.005075642839074135,0.0,higher_in_high_progress,1.3193296412878384e-06,True,0.10218637278402042
2800,1138456.0,3.051081307603454e-07,-0.017379679144384985,0.017379679144384985,0.0006337799713946879,0.0,0.004819626919925213,0.0,higher_in_high_progress,1.3193296412878384e-06,True,0.10218637278402042
4087,1138456.0,3.051081307603454e-07,-0.017379679144384985,0.017379679144384985,0.0009362032287754118,0.0,0.007864216342568398,0.0,higher_in_high_progress,1.3193296412878384e-06,True,0.10218637278402042
4126,1138456.0,3.051081307603454e-07,-0.017379679144384985,0.017379679144384985,0.0006366482703015208,0.0,0.004860461223870516,0.0,higher_in_high_progress,1.3193296412878384e-06,True,0.10218637278402042
3979,1095041.5,4.911889845971018e-06,0.021417630615688132,0.021417630615688132,0.0001586766738910228,0.0007675634115003049,0.0021495376713573933,0.004775561857968569,higher_in_low_progress,1.743257509485186e-05,True,0.1019187606691175
12647,1139983.5,1.3266705991554772e-06,-0.018744727472904676,0.018744727472904676,0.0006677619530819356,4.778825314133428e-05,0.004706099163740873,0.0010748272761702538,higher_in_high_progress,5.188081906468716e-06,True,0.09906575678292472
2286,1098044.5,1.3452482789944042e-06,0.018734003688981704,0.018734003688981704,4.7896250180201605e-05,0.0006234065513126552,0.0011025661369785666,0.004398983903229237,higher_in_low_progress,5.228123993364616e-06,True,0.09894652778631963
6641,1146024.0,2.724147998378612e-05,-0.024142812205095954,0.024142812205095954,0.002004924463108182,0.0005058525712229311,0.012808674946427345,0.004585800226777792,higher_in_high_progress,8.684953194830796e-05,True,0.09804957399657609
7405,1144555.5,1.59915962285595e-05,-0.022830489147530608,0.022830489147530608,0.0012720625381916761,0.00034081676858477294,0.006993321236222982,0.0034926035441458225,higher_in_high_progress,5.3145216441555515e-05,True,0.09758974364651611
1291,1098818.0,1.103642148336803e-06,0.018042766450284575,0.018042766450284575,4.683406586991623e-05,0.0006229739519767463,0.0013198988744989038,0.004645801614969969,higher_in_low_progress,4.342993474940432e-06,True,0.09674911753902975
11014,1099546.5,7.848615268812864e-07,0.017391743401298343,0.017391743401298343,1.2692574273387436e-05,0.000432199944043532,0.0004907613038085401,0.0032290315721184015,higher_in_low_progress,3.179023962817859e-06,True,0.09561469549920285
10670,1138468.5,7.858831168050529e-07,-0.01739084975263805,0.01739084975263805,0.0006219945498742163,1.3262398169899825e-05,0.004935169126838446,0.0005127936601638794,higher_in_high_progress,3.179023962817859e-06,True,0.09560978248142392
139,1099551.5,7.899840852587658e-07,0.017387275157997095,0.017387275157997095,1.2431044524419121e-05,0.00046266429126262665,0.0004806491488125175,0.0035794461145997047,higher_in_low_progress,3.188755502943645e-06,True,0.09556705020139336
11423,1138461.5,7.930738092909451e-07,-0.017384594212016324,0.017384594212016324,0.0005151420482434332,1.5934178009047173e-05,0.003904197597876191,0.0006160985794849694,higher_in_high_progress,3.194372238278946e-06,True,0.09553902763134228
6046,1142236.0,7.7512295320048e-06,-0.020757671080099627,0.020757671080099627,0.0011101439595222473,0.00021255039609968662,0.007121794391423464,0.0028997997287660837,higher_in_high_progress,2.675240871504776e-05,True,0.09491729708087634
1754,1145368.0,2.9842864023521543e-05,-0.023556578683977314,0.023556578683977314,0.001124644186347723,0.0003249503788538277,0.006198637653142214,0.003035766538232565,higher_in_high_progress,9.46617659835481e-05,True,0.09478755959187199
11366,1100308.0,5.167418066776008e-07,0.016711229946524075,0.016711229946524075,0.0,0.0002941616694442928,0.0,0.002267121570184827,higher_in_low_progress,2.1599807519123716e-06,True,0.09467831081100131
3203,1137708.0,5.167418066776008e-07,-0.016711229946523964,0.016711229946523964,0.0003947726509068161,0.0,0.0030691272113472223,0.0,higher_in_high_progress,2.1599807519123716e-06,True,0.09467831081100067
16217,1137708.0,5.167418066776008e-07,-0.016711229946523964,0.016711229946523964,0.0006133614224381745,0.0,0.004906129091978073,0.0,higher_in_high_progress,2.1599807519123716e-06,True,0.09467831081100067
16221,1143589.0,1.5600851838826202e-05,-0.02196677771740685,0.02196677771740685,0.0012219477212056518,0.00041676126420497894,0.007645295932888985,0.004653745796531439,higher_in_high_progress,5.203050054757462e-05,True,0.09410000822601179
1917,1098824.0,2.330523329874268e-06,0.018037404558323034,0.018037404558323034,6.91761015332304e-05,0.0005831231828778982,0.00167536037042737,0.004433944821357727,higher_in_low_progress,8.646379454622283e-06,True,0.09132636823826626
1207,1093866.0,2.881173713831231e-05,0.02246811461580256,0.02246811461580256,0.0003994921571575105,0.0008182948222383857,0.004108147229999304,0.004470836371183395,higher_in_low_progress,9.170030043513614e-05,True,0.09071791657325613
1452,1139988.5,4.6878503781044856e-06,-0.018749195716205813,0.018749195716205813,0.0007576063508167863,8.84589389897883e-05,0.0055620912462472916,0.0015967809595167637,higher_in_high_progress,1.6668897091142792e-05,True,0.08958540333105669
9303,1138442.0,1.8747812191577395e-06,-0.017367168063141536,0.017367168063141536,0.0005232247058302164,3.983721762779169e-05,0.003809029934927821,0.0010904720984399319,higher_in_high_progress,7.095499946148306e-06,True,0.08942384358002958
7260,1100297.0,1.331804014625959e-06,0.016721060081786754,0.016721060081786754,1.202412477141479e-05,0.00043689535232260823,0.0004649155889637768,0.003401603549718857,higher_in_low_progress,5.197351351683463e-06,True,0.08835772537541915
1269,1100303.0,1.3422215943137417e-06,0.016715698189825323,0.016715698189825323,1.9363205865374766e-05,0.0006614034064114094,0.0007486826507374644,0.005278277210891247,higher_in_low_progress,5.227161115743577e-06,True,0.08828787336056891
10888,1137701.0,1.3632954960485222e-06,-0.016704974405902462,0.016704974405902462,0.0005738288164138794,2.74151680059731e-05,0.004492076579481363,0.0010600137757137418,higher_in_high_progress,5.276458493965576e-06,True,0.08816313302274151
8011,1096531.5,1.2347106348897796e-05,0.020086094111927744,0.020086094111927744,0.00017621568986214697,0.0008840941591188312,0.002385329455137253,0.0057758064940571785,higher_in_low_progress,4.1547239789403855e-05,True,0.08800637418989236
16245,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0006652848678641021,0.0,0.005262288264930248,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
7402,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0004711910441983491,0.0,0.0037338801193982363,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
7827,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0003860681317746639,0.0,0.0030462180729955435,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
15050,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.000620301638264209,0.0,0.004989238455891609,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
3781,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0005291060660965741,0.0,0.004253159277141094,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
7878,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0005700546898879111,0.0,0.0047544194385409355,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
12910,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0005394844338297844,0.0,0.004416533280164003,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
13709,1136960.0,8.754935834076605e-07,-0.016042780748663166,0.016042780748663166,0.0007067193510010839,0.0,0.00566621171310544,0.0,higher_in_high_progress,3.452418093060397e-06,True,0.08762368902757901
13324,1101056.0,8.754935834076605e-07,0.016042780748663055,0.016042780748663055,0.0,0.0004847454256378114,0.0,0.0039083389565348625,higher_in_low_progress,3.452418093060397e-06,True,0.0876236890275784
5854,1145731.0,7.72910425439477e-05,-0.023880973147645035,0.023880973147645035,0.001171243842691183,0.0005170127842575312,0.005894379690289497,0.0040839179418981075,higher_in_high_progress,0.0002285919041276189,True,0.08694917018699941
14373,1098792.0,4.341521616879618e-06,0.018066001315450775,0.018066001315450775,9.078562288777903e-05,0.0008151686051860452,0.0017980564152821898,0.005797754041850567,higher_in_low_progress,1.546667076013364e-05,True,0.08690836300263009
2669,1144721.5,6.521296745631844e-05,-0.022978834825130745,0.022978834825130745,0.0018313492182642221,0.0004862938658334315,0.010000697337090969,0.00424465024843812,higher_in_high_progress,0.00019378450519010266,True,0.08531308234608714
11393,1145164.0,8.223856275435537e-05,-0.023374274357287783,0.023374274357287783,0.0015156519366428256,0.0006157095194794238,0.007815429009497166,0.005135293118655682,higher_in_high_progress,0.0002424619694999098,True,0.08450633172491012
5887,1146322.5,0.00013042724458500743,-0.024409566330178212,0.024409566330178212,0.004024256486445665,0.0014113805955275893,0.02360558696091175,0.015025311149656773,higher_in_high_progress,0.00036947838413313097,True,0.08378366310738838
1769,1148698.0,0.00025907112285494804,-0.026532428722582768,0.026532428722582768,0.0022258670069277287,0.000901362334843725,0.010295400395989418,0.00582011416554451,higher_in_high_progress,0.0006981558482667009,True,0.08373760851367465
8472,1098806.0,7.93874278315343e-06,0.018053490234207437,0.018053490234207437,0.00010278041008859873,0.0006323838606476784,0.0019746245816349983,0.0046103294007480145,higher_in_low_progress,2.734940508262198e-05,True,0.08237901681817125
532,1139179.0,8.196930139092728e-06,-0.01802578712573988,0.01802578712573988,0.0006300377426669002,0.00010450443369336426,0.00446479395031929,0.0018189102411270142,higher_in_high_progress,2.8187249710481577e-05,True,0.0820163814107079
9827,1090557.0,0.0002210878737969324,0.02542519803254306,0.02542519803254306,0.0012051222147420049,0.002583814086392522,0.008084108121693134,0.01224807370454073,higher_in_low_progress,0.0006018325479190012,True,0.0818824688265129
5880,1101043.5,2.2487552087113727e-06,0.01605395135691612,0.01605395135691612,1.1025607818737626e-05,0.0007010186673142016,0.000426307728048414,0.005767540540546179,higher_in_low_progress,8.403563112681565e-06,True,0.08148241662595533
15747,1101044.5,2.2516724129673094e-06,0.016053057708255936,0.016053057708255936,1.1355984497640748e-05,0.0004168072191532701,0.000439081690274179,0.00330710900016129,higher_in_low_progress,8.403563112681565e-06,True,0.08147788087953207
384,1136971.5,2.2516724129673094e-06,-0.016053057708255825,0.016053057708255825,0.000990962260402739,1.4512554116663523e-05,0.009376095607876778,0.0005611312808468938,higher_in_high_progress,8.403563112681565e-06,True,0.08147788087953152
1438,1136961.5,2.281050228702952e-06,-0.01604412122165355,0.01604412122165355,0.0004883016226813197,1.5735098713776097e-05,0.0040702116675674915,0.0006084010819904506,higher_in_high_progress,8.496347485525254e-06,True,0.08135601221156658
4247,1136954.5,2.3018351384962443e-06,-0.016037865681031827,0.016037865681031827,0.0005635873530991375,2.3479335141018964e-05,0.00448800902813673,0.0009078338625840843,higher_in_high_progress,8.556821927888212e-06,True,0.0812748915317958
15265,1101804.0,1.4839429240964819e-06,0.015374331550802145,0.015374331550802145,0.0,0.00044148913002572954,0.0,0.003690154757350683,higher_in_low_progress,5.661859310802195e-06,True,0.08066974686372595
8466,1136212.0,1.4839429240964819e-06,-0.015374331550802145,0.015374331550802145,0.000444122648332268,0.0,0.0035757755395025015,0.0,higher_in_high_progress,5.661859310802195e-06,True,0.08066974686372595
4549,1136212.0,1.4839429240964819e-06,-0.015374331550802145,0.015374331550802145,0.0007658305112272501,0.0,0.006309406831860542,0.0,higher_in_high_progress,5.661859310802195e-06,True,0.08066974686372595
5563,1136212.0,1.4839429240964819e-06,-0.015374331550802145,0.015374331550802145,0.00047856534365564585,0.0,0.003946548327803612,0.0,higher_in_high_progress,5.661859310802195e-06,True,0.08066974686372595
10674,1136212.0,1.4839429240964819e-06,-0.015374331550802145,0.015374331550802145,0.0007786161149851978,0.0,0.006497954484075308,0.0,higher_in_high_progress,5.661859310802195e-06,True,0.08066974686372595
7547,1136212.0,1.4839429240964819e-06,-0.015374331550802145,0.015374331550802145,0.00040384154999628663,0.0,0.0034271408803761005,0.0,higher_in_high_progress,5.661859310802195e-06,True,0.08066974686372595
16237,1099503.0,6.901709639350884e-06,0.017430617118018854,0.017430617118018854,4.957990313414484e-05,0.0006640333449468017,0.0009773578494787216,0.004692219663411379,higher_in_low_progress,2.4130326824570656e-05,True,0.08048477285607686
15619,1094318.0,9.222833614330739e-05,0.022064185421373228,0.022064185421373228,0.0005053256172686815,0.0013613189803436399,0.004420854151248932,0.007219013292342424,higher_in_low_progress,0.0002685472140643362,True,0.07879075048515938
4988,1098808.0,1.3501150533556938e-05,0.01805170293688696,0.01805170293688696,0.00010313612438039854,0.0005800176877528429,0.0016588784055784345,0.003946187440305948,higher_in_low_progress,4.523246685960162e-05,True,0.07842652105426196
2158,1139207.0,1.3514431884686928e-05,-0.018050809288226777,0.018050809288226777,0.0011978469556197524,0.0002235661813756451,0.008127715438604355,0.0035474924370646477,higher_in_high_progress,4.523246685960162e-05,True,0.07842263855321993
3699,1100300.0,6.344972007354954e-06,0.016718379135805983,0.016718379135805983,5.3697342082159594e-05,0.0005464943824335933,0.0012208606349304318,0.0040674470365047455,higher_in_low_progress,2.2308209992214336e-05,True,0.07776613030856784
5712,1101036.0,5.0894195737782866e-06,0.016060653721867935,0.016060653721867935,2.6665578843676485e-05,0.0005679463502019644,0.0007347195059992373,0.0045065428130328655,higher_in_low_progress,1.802862187999427e-05,True,0.0761923430455697
7741,1136948.0,5.289983164402656e-06,-0.016032056964740304,0.016032056964740304,0.00048035033978521824,3.9137954445322976e-05,0.0038103286642581224,0.0010696920799091458,higher_in_high_progress,1.8650937511594154e-05,True,0.07582039630959676
9794,1081837.5,0.002355084056034684,0.03321736752552262,0.03321736752552262,0.003326891688629985,0.008555928245186806,0.012333488091826439,0.026493379846215248,higher_in_low_progress,0.005311646414150169,True,0.07556189912186019
15485,1139247.0,2.1001196728320792e-05,-0.018086555234636315,0.018086555234636315,0.0011005834676325321,0.00014870314043946564,0.008295143023133278,0.0022423155605793,higher_in_high_progress,6.729685016349474e-05,True,0.07545720361942722
6203,1139234.0,2.1259133063722402e-05,-0.01807493780205327,0.01807493780205327,0.0009064728510566056,0.00017989438492804766,0.006295923143625259,0.003112886566668749,higher_in_high_progress,6.800753281098952e-05,True,0.07532627266213185
14039,1136220.0,3.827651653409703e-06,-0.015381480740084053,0.015381480740084053,0.0005582086741924286,1.9632485418696888e-05,0.004430130124092102,0.0007590946042910218,higher_in_high_progress,1.3926136866660834e-05,True,0.07469507518725499
