feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,3,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,4,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,5,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,6,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,7,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,8,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,9,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,10,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,11,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,12,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,13,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,14,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,15,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,16,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,17,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,18,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,19,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,20,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,21,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,22,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,23,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,24,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,25,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,26,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,27,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,28,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,29,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,30,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,31,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,32,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,33,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,34,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,35,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,36,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,37,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,38,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,39,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,40,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,41,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,42,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,43,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,44,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,45,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,46,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,47,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,48,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,49,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,50,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,51,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,52,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,53,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,54,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,55,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,56,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,57,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,58,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,59,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,60,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,61,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,62,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,63,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,64,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,65,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,66,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,67,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,68,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,69,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,70,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,71,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,72,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,73,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,74,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,75,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,76,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,77,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,78,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,79,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,80,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,81,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,82,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,83,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,84,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,85,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,86,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,87,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,88,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,89,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,90,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,91,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,92,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,93,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,94,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,95,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,96,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,97,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,98,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,99,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,100,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,101,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,102,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,103,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,104,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,105,1,1,1,1,1,1,0.07488375157117844,0.06684985011816025,0.022333914414048195,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,106,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,107,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,108,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,109,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,110,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,111,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,mild,112,1,1,1,1,1,1,0.15298856794834137,0.14441508054733276,0.04035374894738197,0.0,0.7647058823529411,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,113,1,1,1,0,1,0,0.27898693084716797,0.23115581274032593,0.03953513875603676,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,114,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,115,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,116,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,117,1,1,1,1,1,1,0.24004903435707092,0.19999465346336365,0.05274210497736931,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,118,0,1,1,1,1,1,0.2868989109992981,0.15038414299488068,0.036118339747190475,0.1428571492433548,0.7777777777777778,1,0,0
robust20_goal1_all_alpha1p0_start20_n128_random01,True,goal,1,clean,119,1,1,1,1,1,1,0.22533681988716125,0.1904992014169693,0.037627626210451126,0.0317460335791111,0.7590361445783133,0,0,0
