target,feature_idx,u_statistic,p_value,effect_size,abs_effect_size,mean_low_burden,mean_high_burden,freq_low_burden,freq_high_burden,direction,adjusted_p,significant,composite_score
total_burden_rate_within_suite_q25_q75,1475,17854.0,0.9893496231547326,0.00033594624860022737,0.00033594624860022737,0.00022021685435902327,0.0002293072611792013,0.05319148936170213,0.05263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1468,17866.0,0.9914422241744103,-0.00033594624860011635,0.00033594624860011635,0.00046244508121162653,0.00044445873936638236,0.0851063829787234,0.08421052631578947,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,11287,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.8399936127243564e-05,2.3442167730536312e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,4008,17862.0,0.9936423268955563,-0.00011198208286677946,0.00011198208286677946,7.189583266153932e-05,4.4883003283757716e-05,0.010638297872340425,0.010526315789473684,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,12639,17860.0,1.0,0.0,0.0,3.850651046377607e-05,4.558190630632453e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,12627,17816.0,0.9490143142632887,0.00246360582306826,0.00246360582306826,0.0008060131804086268,0.0008356571779586375,0.16489361702127658,0.15789473684210525,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,12582,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.3057546059135348e-05,2.178323848056607e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,7280,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.1108864530106075e-05,2.304713416378945e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,7256,17861.0,0.9978807556976608,-5.599104143327871e-05,5.599104143327871e-05,4.3805866880575195e-05,4.7125206037890166e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,7229,17867.5,0.9757142868395966,-0.0004199328107503675,0.0004199328107503675,0.00010760857549030334,6.126806692918763e-05,0.015957446808510637,0.015789473684210527,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1524,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,1.7913531337399036e-05,2.266463343403302e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,11368,17857.0,0.9924674832375995,0.00016797312430005817,0.00016797312430005817,9.845897875493392e-05,0.00015518494183197618,0.02127659574468085,0.021052631578947368,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,9664,17862.0,0.9936423268955563,-0.00011198208286677946,0.00011198208286677946,4.13665511587169e-05,8.118728146655485e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,9569,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.7726451662601903e-05,3.242563980165869e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,9555,17881.0,0.9558766772589703,-0.0011758118701008513,0.0011758118701008513,0.0002528649056330323,0.00020729088282678276,0.0425531914893617,0.042105263157894736,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,13225,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.4418794055236503e-05,0.00010827388905454427,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,13212,17862.0,0.9954804469758963,-0.00011198208286677946,0.00011198208286677946,9.940480231307447e-05,0.00011025818821508437,0.02127659574468085,0.021052631578947368,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,11125,17862.0,0.9936423268955563,-0.00011198208286677946,0.00011198208286677946,5.320690615917556e-05,4.565553899738006e-05,0.010638297872340425,0.010526315789473684,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,11098,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.3694998162682168e-05,3.0835690267849714e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,11082,17862.0,0.9936423268955563,-0.00011198208286677946,0.00011198208286677946,5.016527939005755e-05,4.9500657041789964e-05,0.010638297872340425,0.010526315789473684,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6115,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,1.9445396901573986e-05,2.338416743441485e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6915,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,5.844928091391921e-05,2.966640386148356e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,5084,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.5077577447518706e-05,5.601449447567575e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,5066,17861.5,0.9965300874677292,-8.398656215002909e-05,8.398656215002909e-05,7.563427061541006e-05,8.31707802717574e-05,0.015957446808510637,0.015789473684210527,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,13806,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,1.8999842723133042e-05,2.387170388828963e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,9946,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.289048643433489e-05,2.399237382633146e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,10007,17857.5,0.9945957396313164,0.00013997760358341882,0.00013997760358341882,0.0001389255776302889,0.0001770660310285166,0.026595744680851064,0.02631578947368421,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,10005,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.512194259907119e-05,2.5179886506521143e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,10200,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.9698960133828223e-05,3.086728975176811e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1114,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,1.8600030671223067e-05,2.083715116896201e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1098,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.0764546206919476e-05,2.1722882593167014e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,9039,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.2160889784572646e-05,4.236204404151067e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1194,17861.0,0.9978807556976608,-5.599104143327871e-05,5.599104143327871e-05,4.321420055930503e-05,5.458111991174519e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6229,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.370754191360902e-05,2.2712645659339614e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6894,17862.5,0.9930602405610763,-0.00013997760358352984,0.00013997760358352984,7.302710582735017e-05,6.340738036669791e-05,0.015957446808510637,0.015789473684210527,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6889,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.2021806216798723e-05,2.7563848561840132e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6888,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.573073834355455e-05,2.0536715965135954e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6886,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,4.013749276055023e-05,2.0085222786292434e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6879,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.562564804975409e-05,2.0661153030232526e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6878,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.674388451850973e-05,2.4158294763765298e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,10592,17863.0,0.9894040774961113,-0.00016797312430005817,0.00016797312430005817,4.086716944584623e-05,3.954500425606966e-05,0.010638297872340425,0.010526315789473684,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,8011,17864.5,0.9861210061047561,-0.00025195968645008726,0.00025195968645008726,8.161254663718864e-05,6.845182360848412e-05,0.015957446808510637,0.015789473684210527,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,8229,17869.5,0.9816798042980874,-0.0005319148936169249,0.0005319148936169249,0.0003540143370628357,0.00020756501180585474,0.047872340425531915,0.04736842105263158,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,4295,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.1247460608719848e-05,2.2097574401414022e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14168,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.719582880672533e-05,1.7255866623600014e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,13794,17864.0,0.9913435751661552,-0.00022396416573355893,0.00022396416573355893,0.00014792745059821755,0.00012721834355033934,0.031914893617021274,0.031578947368421054,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14142,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,3.2261290471069515e-05,2.942437640740536e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14127,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.045330074906815e-05,2.165880869142711e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6171,17861.0,0.9978807556976608,-5.599104143327871e-05,5.599104143327871e-05,4.137670111958869e-05,4.158527008257806e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,6170,17774.0,0.9352034450878008,0.004815229563269852,0.004815229563269852,0.011595441028475761,0.011261134408414364,0.7127659574468085,0.7473684210526316,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,15655,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,3.1376901461044326e-05,2.1112589820404537e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,15629,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.2022120901965536e-05,1.9977183910668828e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1599,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.0034825865877792e-05,2.073271753033623e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1564,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,1.8394654034636915e-05,3.157390165142715e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,1562,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,2.597444472485222e-05,4.5169261284172535e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,9892,17854.5,0.9898214951138595,0.000307950727883588,0.000307950727883588,0.0002378631179453805,0.0002997970732394606,0.047872340425531915,0.04736842105263158,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,13796,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,3.985087823821232e-05,3.19825740007218e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14163,17861.0,0.9978807556976608,-5.599104143327871e-05,5.599104143327871e-05,5.2059109293622896e-05,0.00012271726154722273,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,7837,17863.5,0.989590524901936,-0.00019596864501680855,0.00019596864501680855,9.358315583085641e-05,8.119462290778756e-05,0.015957446808510637,0.015789473684210527,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,7989,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,3.770959301618859e-05,2.1605344954878092e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,7938,17860.0,1.0,0.0,0.0,3.8606933230767027e-05,4.247469769325107e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,12776,17860.5,1.0,-2.7995520716750377e-05,2.7995520716750377e-05,1.9514671294018626e-05,2.3465772756026126e-05,0.005319148936170213,0.005263157894736842,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,12764,17860.0,1.0,0.0,0.0,4.680169513449073e-05,8.9954563009087e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,3282,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.0817184122279286e-05,1.7720127289067023e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14794,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.119345481332857e-05,2.0469735318329185e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14776,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,2.8427493816707283e-05,2.3527360099251382e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,14706,17861.0,0.9978807556976608,-5.599104143327871e-05,5.599104143327871e-05,4.669736517826095e-05,8.358975173905492e-05,0.010638297872340425,0.010526315789473684,higher_in_high_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,3413,17929.0,0.9290542529150433,-0.0038633818589026703,0.0038633818589026703,0.0012532257242128253,0.0011528806062415242,0.22340425531914893,0.21578947368421053,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,8990,17861.5,0.9940217992387217,-8.398656215002909e-05,8.398656215002909e-05,5.7185850891983137e-05,2.3354632503469475e-05,0.005319148936170213,0.005263157894736842,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,10388,17863.0,0.9894040774961113,-0.00016797312430005817,0.00016797312430005817,6.678258796455339e-05,4.065969551447779e-05,0.010638297872340425,0.010526315789473684,higher_in_low_burden,1.0,False,-0.0
total_burden_rate_within_suite_q25_q75,5383,17892.5,0.9408111236805332,-0.0018197088465845557,0.0018197088465845557,0.000742487027309835,0.000257866398897022,0.05851063829787234,0.05789473684210526,higher_in_low_burden,1.0,False,-0.0
