episode_id,suite,episode_success,eef_final_displacement,eef_path_length,eef_mean_velocity_proxy,eef_max_velocity_proxy,action_mean_norm,action_max_norm,action_translation_mean_norm,contact_force_mean,contact_force_max,has_semantic_tensor_key,has_semantic_json_key,available_tensor_keys,available_json_keys
rollout_000010,long,0,0.4884658455848694,6.700374603271484,0.011185933835804462,0.06195429340004921,1.3341538906097412,1.938500165939331,0.8751230835914612,74.77267456054688,2312.458251953125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000011,long,0,0.3188989758491516,1.164186954498291,0.001943550887517631,0.021954670548439026,1.5490703582763672,1.8386225700378418,1.178817629814148,93.46630096435547,290.39495849609375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000012,object,0,0.49171704053878784,6.537776947021484,0.010914485901594162,0.07000719755887985,1.3130605220794678,1.777619481086731,0.8437809348106384,70.12902069091797,1887.3916015625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000013,goal,0,0.5759776830673218,5.658604621887207,0.00944675225764513,0.04611530900001526,1.441325306892395,1.7200599908828735,0.9838855266571045,88.21200561523438,1766.468994140625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000014,spatial,0,0.6612999439239502,5.876794815063477,0.009811009280383587,0.06861484795808792,1.3984302282333374,1.674297571182251,0.9655427932739258,79.41172790527344,4520.13330078125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000015,object,0,0.4984275996685028,7.487870216369629,0.012500617653131485,0.06913446635007858,1.3199776411056519,1.799436092376709,0.8373856544494629,70.51057434082031,5254.38330078125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000016,goal,0,0.4989382028579712,6.686686992645264,0.011163083836436272,0.05975979566574097,1.4263116121292114,1.9346336126327515,1.0441957712173462,73.12506103515625,4954.4892578125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000017,goal,0,0.7779921889305115,10.18331241607666,0.01700052246451378,0.08290822803974152,1.446317434310913,1.9192500114440918,1.0143942832946777,34.43827819824219,2314.391845703125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000018,spatial,0,0.5000643134117126,7.7310004234313965,0.012906511314213276,0.06410596519708633,1.4018752574920654,1.683293342590332,0.9893125295639038,62.12251281738281,2845.772705078125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000019,spatial,0,0.4974445104598999,6.5483551025390625,0.01093214564025402,0.07329760491847992,1.4539426565170288,1.8053170442581177,1.049849033355713,113.41184997558594,3863.775634765625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
