trial,n,top20_auroc,top20_pr_auc,welch_fdr_significant_count,max_abs_train_effect,selected_features
366,376,0.7876160027161612,0.8292310679238817,304,0.018482736306899065,"f4135,f1369,f13576,f9712,f3504,f11836,f6638,f3236,f1215,f665,f12441,f13874,f5678,f7060,f11058,f4932,f15198,f11738,f11644,f4867"
367,376,0.7763128112267994,0.7927559516935748,337,0.017974564265657904,"f6638,f1369,f665,f4867,f13576,f13874,f15198,f3236,f4932,f3504,f1215,f9712,f4135,f11836,f2830,f11058,f11738,f13898,f5678,f7060"
368,376,0.7633968990493437,0.7683982228983287,382,0.01822955703778943,"f13576,f6638,f1369,f9712,f4135,f3236,f15198,f3504,f13874,f11836,f1215,f4932,f11644,f12441,f665,f827,f11058,f5678,f11738,f2830"
369,376,0.7909970574920777,0.8087083385285911,372,0.018720244627168495,"f6638,f1369,f15198,f3236,f13576,f3504,f665,f1215,f9712,f4135,f11836,f13874,f4932,f5678,f11644,f11058,f11738,f12441,f2830,f13678"
370,376,0.7564084427342689,0.7421626426991015,346,0.018140410702239616,"f1369,f3236,f4135,f6638,f4932,f3504,f9712,f13576,f13874,f1215,f11836,f665,f15198,f12441,f2830,f11644,f11058,f7060,f5678,f827"
371,376,0.7664384336803983,0.7773323613728004,358,0.018291528371380657,"f6638,f1369,f665,f3236,f4932,f3504,f15198,f9712,f13874,f1215,f4135,f13576,f11836,f5678,f11058,f12441,f1219,f11644,f2830,f11738"
372,376,0.7586577636939792,0.7426212375032722,328,0.018646765505260902,"f1369,f6638,f3504,f13576,f9712,f4135,f665,f15198,f1215,f3236,f11836,f4932,f13874,f11644,f5678,f12441,f4867,f11058,f2830,f1219"
373,376,0.7819148936170213,0.778836688621932,365,0.018293783846410325,"f6638,f1369,f665,f13874,f11836,f1215,f3504,f9712,f3236,f4135,f15198,f13576,f11058,f11644,f4932,f4867,f2830,f12441,f5678,f827"
374,376,0.799018220914441,0.8208640024029394,345,0.018769958636109158,"f665,f1369,f4135,f3504,f6638,f9712,f1215,f4932,f11836,f3236,f15198,f13874,f5678,f1219,f11644,f13576,f12441,f11058,f2830,f11911"
375,376,0.8120048664554097,0.8034019786392208,337,0.0183670750294039,"f13576,f1369,f6638,f4135,f3504,f4932,f9712,f1215,f3236,f11836,f665,f13874,f15198,f12441,f5678,f4867,f11058,f11738,f11644,f13898"
376,376,0.7558850158442735,0.7617387386711918,352,0.01830265121633541,"f13874,f6638,f3236,f1369,f4135,f15198,f9712,f3504,f665,f4932,f1215,f11836,f13576,f12441,f11644,f11738,f1219,f4867,f11058,f5678"
377,376,0.7776284517881396,0.7789242997664367,334,0.018722060973696546,"f6638,f1369,f13874,f3504,f13576,f1215,f9712,f3236,f4135,f665,f11836,f5678,f11058,f15198,f12441,f11644,f11738,f4932,f4867,f2830"
378,376,0.778689452240833,0.8188874864473223,323,0.018533557371058024,"f3236,f1369,f3504,f6638,f15198,f9712,f1215,f12441,f11644,f13576,f4135,f11836,f11058,f665,f827,f13874,f5678,f4932,f7060,f1219"
379,376,0.7664242870076958,0.7799459085598129,345,0.017569708078108863,"f6638,f13576,f13874,f1369,f15198,f3236,f4867,f4135,f4932,f9712,f3504,f665,f7060,f11644,f1215,f11836,f11738,f12441,f13898,f2830"
380,376,0.7817451335445904,0.7964335630991444,347,0.018648298056003557,"f1369,f9712,f1215,f6638,f4932,f665,f3236,f3504,f13874,f11836,f5678,f4135,f11058,f11644,f2830,f12441,f1219,f13576,f15198,f4867"
381,376,0.7797928927116342,0.7951867787879767,391,0.01839701935866885,"f1369,f3236,f6638,f665,f4135,f3504,f9712,f1215,f11836,f13576,f13874,f11644,f5678,f12441,f11058,f4867,f2830,f4932,f11738,f827"
382,376,0.7584880036215482,0.7844690755130268,360,0.018694816092821805,"f1369,f6638,f3236,f4135,f15198,f3504,f13874,f13576,f665,f11836,f9712,f1215,f5678,f11058,f12441,f11644,f4932,f4867,f827,f11738"
383,376,0.7580494567677682,0.7908132866579851,340,0.01821192177111637,"f3236,f1369,f6638,f13874,f665,f3504,f13576,f15198,f1215,f9712,f4867,f4135,f11644,f4932,f11836,f11058,f2830,f7060,f5678,f13898"
384,376,0.7624773653236759,0.778392673648989,365,0.018255177305694252,"f6638,f1369,f3236,f665,f13874,f1215,f13576,f9712,f3504,f15198,f2830,f11836,f4135,f5678,f11644,f11058,f4867,f1219,f11738,f4932"
385,376,0.7688716613852422,0.7922029491323261,325,0.018841605668174118,"f6638,f1369,f9712,f3504,f4135,f13874,f1215,f3236,f11836,f12441,f11644,f13576,f15198,f1219,f665,f11058,f827,f5678,f13316,f4932"
386,376,0.7745303304662743,0.7927517037742138,320,0.017829175597611553,"f13576,f1369,f6638,f3236,f4867,f4135,f9712,f665,f3504,f1215,f7060,f13874,f15198,f2830,f4932,f11836,f11058,f11738,f12441,f11644"
387,376,0.7558001358080579,0.7548006360834345,349,0.018172605513060006,"f6638,f1369,f665,f13576,f3236,f3504,f9712,f11836,f13874,f1215,f4135,f15198,f11644,f12441,f11058,f5678,f2830,f4932,f1219,f827"
388,376,0.7741342236306021,0.8088944717655231,341,0.018617465918725137,"f1369,f6638,f3504,f9712,f1215,f13576,f11058,f12441,f13874,f3236,f4135,f15198,f2830,f11836,f665,f4932,f4867,f5678,f11644,f827"
389,376,0.7862296287913082,0.8222409454877192,341,0.01803794914876366,"f13576,f6638,f15198,f1369,f3236,f2830,f665,f4135,f13874,f11836,f9712,f1215,f3504,f4932,f5678,f13898,f7060,f12441,f11058,f4867"
390,376,0.7815187867813491,0.8068884941203796,346,0.0185731834821165,"f6638,f3504,f1369,f1215,f9712,f11836,f4135,f4932,f3236,f11644,f13874,f665,f1219,f13576,f15198,f5678,f12441,f11058,f827,f2830"
391,376,0.7976884336803984,0.8124111734898942,334,0.018399939609770738,"f6638,f1369,f3236,f9712,f1215,f13874,f3504,f11644,f11836,f4135,f12441,f15377,f13576,f665,f1219,f5678,f11058,f15198,f827,f13316"
392,376,0.7847017881394296,0.8126071071456074,385,0.019226132976287516,"f1369,f4135,f3504,f6638,f9712,f1215,f3236,f13874,f11836,f5678,f12441,f13576,f4932,f11644,f15198,f11058,f13316,f827,f2830,f665"
393,376,0.7522634676324128,0.7597328833063615,349,0.018550253527714507,"f6638,f1369,f13576,f1215,f3504,f4135,f9712,f15198,f665,f11644,f11836,f3236,f5678,f13874,f12441,f11058,f4932,f4867,f827,f2830"
394,376,0.8013382752376642,0.8177803448558114,338,0.01882720924418496,"f1369,f3504,f3236,f6638,f9712,f4135,f1215,f11836,f12441,f665,f11058,f13576,f13874,f11644,f5678,f1219,f2830,f7060,f827,f13898"
395,376,0.7771616115889544,0.7636770270528688,327,0.017619775821197198,"f13576,f6638,f3236,f1369,f9712,f665,f15198,f4135,f13874,f3504,f4932,f1215,f12441,f11836,f2830,f4867,f11644,f1219,f11058,f5678"
396,376,0.7759874377546402,0.8129261211497051,334,0.017921629535192794,"f4932,f6638,f13874,f1369,f665,f15198,f13576,f2830,f3236,f4867,f1215,f9712,f3504,f11644,f11058,f4135,f15040,f11836,f5678,f12441"
397,376,0.7572289497510185,0.7609011303802045,320,0.018355298851755367,"f3236,f1369,f13576,f6638,f15198,f4135,f9712,f665,f1215,f3504,f11836,f11058,f13874,f12441,f5678,f11644,f7060,f4867,f4932,f1219"
398,376,0.7611334314169309,0.786659001463215,302,0.018153482587373933,"f1369,f6638,f3236,f3504,f9712,f13576,f4135,f1215,f15198,f665,f11836,f13874,f11644,f827,f7060,f5678,f4867,f12441,f2830,f11058"
399,376,0.784616908103214,0.7771805931530938,351,0.018409750062694866,"f13576,f1369,f3236,f4135,f6638,f9712,f3504,f11836,f665,f1215,f13874,f12441,f4932,f5678,f11058,f15198,f1219,f11644,f4867,f827"
400,376,0.7925531914893619,0.8082516555442859,332,0.01904778276134201,"f1369,f1215,f9712,f11836,f3504,f6638,f3236,f4135,f4932,f13874,f12441,f13576,f665,f5678,f11058,f11644,f827,f1219,f15198,f7060"
401,376,0.8037573562698054,0.8005324479226601,349,0.01809926558424657,"f13576,f15198,f1369,f6638,f4135,f4932,f665,f9712,f3504,f1215,f3236,f11836,f7060,f13874,f5678,f4867,f11738,f11644,f11058,f12441"
402,376,0.7715453825260299,0.8010023332185459,366,0.018575660344411375,"f1369,f9712,f665,f3504,f1215,f6638,f4135,f13576,f11836,f3236,f5678,f7060,f11058,f12441,f13874,f15198,f11644,f4867,f2830,f827"
403,376,0.7660706201901312,0.7616881847447237,343,0.017818626249209026,"f13576,f15198,f1369,f6638,f9712,f4932,f665,f3504,f11836,f13874,f1215,f4135,f3236,f12441,f11644,f5678,f7060,f1219,f11058,f11738"
404,376,0.8007299683114532,0.8096603687851295,385,0.018534746868139544,"f1369,f6638,f4932,f13874,f3504,f9712,f1215,f4135,f3236,f2830,f13576,f665,f11644,f15198,f11836,f12441,f1219,f5678,f11058,f4867"
405,376,0.7580777501131735,0.7800310411183445,303,0.018443651304164123,"f1369,f6638,f3236,f13576,f3504,f15198,f665,f9712,f11644,f1215,f13874,f11836,f4135,f4932,f12441,f5678,f2830,f827,f11058,f4867"
406,376,0.7841925079221368,0.7885495010586255,332,0.018947903755457768,"f9712,f1369,f3236,f3504,f6638,f4135,f1215,f11836,f665,f13874,f11644,f5678,f11058,f12441,f1219,f13576,f4932,f13316,f15198,f11738"
407,376,0.7636939791760978,0.7699367967622848,334,0.01779682145136941,"f6638,f13576,f3236,f1369,f4135,f13874,f9712,f2830,f3504,f15198,f4932,f1215,f665,f11836,f11058,f12441,f827,f11738,f11644,f7060"
408,376,0.7493068130375735,0.7438899102294904,318,0.018097431156189808,"f6638,f1369,f13576,f9712,f3504,f1215,f4135,f665,f3236,f13874,f15198,f11836,f11058,f12441,f11644,f4932,f7060,f5678,f2830,f1219"
409,376,0.785055454956994,0.8093177281101509,351,0.018935259545538943,"f1369,f9712,f1215,f3504,f3236,f11836,f6638,f4135,f13874,f12441,f5678,f15198,f665,f1219,f11058,f13576,f11644,f827,f13316,f7060"
410,376,0.7949298325033952,0.8040098632589023,324,0.018627612717806316,"f1369,f6638,f4135,f3504,f9712,f13576,f3236,f1215,f4932,f11836,f5678,f12441,f11058,f13874,f665,f15198,f4867,f2830,f11644,f1219"
411,376,0.7584172702580353,0.7895968157662374,345,0.018463650019839385,"f3236,f1369,f9712,f4135,f3504,f6638,f15198,f13576,f1215,f11836,f13874,f12441,f7060,f5678,f11058,f827,f665,f4932,f11644,f2830"
412,376,0.7492360796740607,0.7603826874045807,354,0.01803399701206447,"f665,f13576,f6638,f1369,f3236,f4135,f13874,f3504,f9712,f1215,f15198,f11836,f5678,f4867,f2830,f7060,f4932,f11058,f11644,f12441"
413,376,0.7843905613399728,0.7875698085644715,330,0.01803210107708704,"f13576,f6638,f1369,f4135,f1215,f3236,f665,f3504,f9712,f7060,f11836,f13874,f12441,f1219,f11644,f15198,f5678,f827,f2830,f4932"
414,376,0.7548664554096877,0.7808904465125386,339,0.018347329534392068,"f6638,f1369,f665,f13874,f3504,f4135,f1215,f9712,f13576,f3236,f15198,f11836,f4867,f11644,f7060,f5678,f12441,f4932,f11058,f2830"
415,376,0.7584172702580353,0.7787347412681316,322,0.01780933937791019,"f3236,f6638,f1369,f15198,f13874,f13576,f665,f3504,f9712,f1215,f4932,f4135,f2830,f5678,f11836,f11058,f11644,f11738,f1219,f12441"
416,376,0.7864559755545496,0.7968022611858157,365,0.018605365551651452,"f6638,f1369,f13874,f3504,f9712,f1215,f13576,f3236,f15198,f4135,f665,f11644,f11836,f12441,f1219,f11058,f4867,f5678,f13316,f4932"
417,376,0.7872057492077864,0.7940762046538246,343,0.018799249266095913,"f6638,f1369,f9712,f1215,f3504,f13874,f11836,f4135,f3236,f665,f13576,f4932,f11644,f5678,f12441,f11058,f15198,f7060,f827,f4867"
418,376,0.7731439565414215,0.7610088864340658,331,0.018231572241502535,"f6638,f1369,f3504,f13874,f3236,f4135,f9712,f4932,f1215,f11836,f13576,f665,f11644,f15198,f4867,f12441,f11058,f1219,f5678,f11738"
419,376,0.7752942507922136,0.763776701310453,336,0.01802111646418081,"f15198,f6638,f1369,f4932,f13576,f4135,f3236,f9712,f3504,f1215,f11836,f13874,f665,f12441,f4867,f11644,f5678,f11738,f7060,f827"
420,376,0.8114107062019013,0.8292925934110736,348,0.01829208966166254,"f665,f1369,f6638,f3236,f13576,f4135,f1215,f3504,f9712,f11644,f11836,f13874,f4867,f4932,f1219,f15198,f7060,f12441,f5678,f6561"
421,376,0.7569884563150747,0.7339317133134358,387,0.01820286474824742,"f6638,f1369,f3236,f3504,f9712,f13576,f665,f4135,f13874,f1215,f15198,f12441,f11836,f4867,f11644,f11058,f4932,f5678,f2830,f1219"
422,376,0.7925673381620643,0.8010768423845449,342,0.018713661940134248,"f6638,f15198,f1369,f13874,f3504,f9712,f4135,f1215,f3236,f11836,f13576,f665,f11058,f12441,f7060,f5678,f11644,f827,f4932,f1219"
423,376,0.7796231326392032,0.8042868908931742,342,0.017667362956884987,"f6638,f13576,f665,f13874,f1369,f3236,f15198,f3504,f9712,f4932,f1215,f2830,f7060,f4135,f4867,f11836,f13898,f11644,f12441,f5678"
424,376,0.7586860570393843,0.786319851255264,357,0.018339502649936563,"f6638,f1369,f3236,f4135,f13874,f9712,f4932,f3504,f1215,f4867,f11836,f13576,f665,f11738,f15198,f5678,f11644,f12441,f11058,f2830"
425,376,0.7742049569941151,0.749651539823494,351,0.018305765182532824,"f6638,f13576,f1369,f665,f3504,f9712,f13874,f1215,f11836,f4135,f1219,f3236,f11644,f15198,f5678,f4932,f12441,f2830,f11058,f7060"
426,376,0.7897521502942506,0.796051222656287,358,0.018195813873465683,"f6638,f15198,f3236,f1369,f13576,f4135,f3504,f9712,f13874,f1215,f4932,f11836,f665,f11644,f7060,f12441,f4867,f13898,f827,f11058"
427,376,0.7925107514712539,0.8178246185632144,338,0.01914657436885888,"f1369,f6638,f13874,f1215,f9712,f3504,f3236,f665,f4135,f11836,f11644,f12441,f11058,f15198,f5678,f13576,f1219,f4867,f13316,f2830"
428,376,0.7696638750565866,0.8023591779452579,310,0.01835986151994065,"f6638,f3236,f1369,f3504,f9712,f665,f13874,f1215,f4135,f11836,f13576,f12441,f15198,f11644,f11058,f1219,f5678,f4867,f4932,f827"
429,376,0.7862154821186058,0.7785801206864951,352,0.017803318209034625,"f13576,f3236,f6638,f4932,f1369,f665,f4135,f9712,f13874,f3504,f15198,f1215,f4867,f13898,f11836,f11644,f12441,f2830,f5678,f7060"
430,376,0.798508940697148,0.8121666598216393,360,0.018531568442530746,"f1369,f4135,f13576,f6638,f9712,f3504,f665,f2830,f1215,f13874,f3236,f11836,f11058,f5678,f15198,f827,f12441,f11644,f7060,f4932"
431,376,0.772889316432775,0.781332179319872,385,0.01835412338395858,"f6638,f1369,f13576,f13874,f3236,f3504,f9712,f1215,f665,f2830,f15198,f4135,f4867,f11836,f11644,f11058,f5678,f12441,f7060,f4932"
432,376,0.7699468085106383,0.7649027305086351,333,0.018547895508124766,"f6638,f1369,f15198,f13576,f4135,f9712,f3504,f665,f1215,f13874,f3236,f4932,f11836,f11644,f12441,f2830,f5678,f11058,f4867,f7060"
433,376,0.7882384563150748,0.8208981988980799,290,0.01836348996259904,"f3236,f1369,f9712,f6638,f3504,f4135,f1215,f11836,f12441,f13576,f13874,f11644,f665,f827,f1219,f5678,f11058,f15198,f13898,f4932"
434,376,0.7631422589406972,0.7650071992855613,379,0.018358311809084177,"f6638,f1369,f13576,f9712,f13874,f3504,f1215,f4135,f11836,f665,f3236,f15198,f11644,f12441,f1219,f827,f4932,f11058,f5678,f4867"
435,376,0.7673438207333636,0.7854766711904182,358,0.018825993531363737,"f1369,f6638,f3236,f1215,f3504,f9712,f11058,f11836,f4135,f12441,f13874,f5678,f665,f13576,f11644,f15198,f4932,f827,f4867,f1219"
436,376,0.7810519465821638,0.7651648271420168,341,0.01858813548955985,"f6638,f15198,f3236,f1369,f13874,f665,f13576,f4135,f9712,f3504,f1215,f11836,f12441,f5678,f11644,f4932,f11058,f2830,f1219,f4867"
437,376,0.7797080126754187,0.7966898851451878,323,0.018112676381628858,"f1369,f15198,f6638,f9712,f665,f3504,f4867,f3236,f1215,f13874,f13576,f4135,f11836,f4932,f11058,f11644,f5678,f7060,f12441,f827"
438,376,0.7811792666364872,0.8025972107881864,356,0.018596669138864926,"f6638,f1369,f3236,f13874,f4135,f9712,f4932,f3504,f1215,f13576,f11836,f15198,f11058,f11644,f12441,f4867,f5678,f827,f665,f15377"
439,376,0.770328768673608,0.755541092162165,346,0.018379134249853622,"f3236,f6638,f13874,f1369,f15198,f3504,f665,f9712,f13576,f1215,f4135,f4932,f11836,f11058,f11644,f12441,f5678,f827,f4867,f7060"
440,376,0.7694941149841558,0.7851364682949317,330,0.01857222496294117,"f6638,f1369,f3236,f9712,f3504,f4135,f1215,f13576,f11058,f13874,f665,f11836,f5678,f12441,f11644,f15198,f4932,f4867,f827,f2830"
441,376,0.7874038026256225,0.7816885345265334,324,0.01798566679985438,"f3236,f13576,f665,f1369,f6638,f4135,f15198,f3504,f1215,f13874,f9712,f11836,f11644,f4932,f13898,f12441,f7060,f11058,f4867,f5678"
442,376,0.7925390448166592,0.7814971803390713,376,0.01779336176634308,"f6638,f13576,f1369,f4135,f665,f15198,f3236,f11836,f9712,f3504,f4932,f7060,f13874,f1215,f13898,f4867,f12441,f2830,f5678,f11058"
443,376,0.7594358306926211,0.7537009632408935,347,0.01809634856305063,"f6638,f1369,f4135,f4932,f3236,f9712,f3504,f13874,f13576,f15198,f665,f1215,f11836,f11644,f12441,f11058,f2830,f5678,f827,f15377"
444,376,0.762505658669081,0.7535789862110889,321,0.01839025427111759,"f1369,f3236,f13576,f15198,f6638,f9712,f4135,f665,f3504,f11836,f1215,f13874,f5678,f4932,f11644,f4867,f12441,f11058,f11738,f1219"
445,376,0.7546401086464464,0.7541028810696908,354,0.018115296201938934,"f1369,f6638,f15198,f13874,f3236,f665,f9712,f3504,f2830,f4135,f1215,f13576,f7060,f11836,f11058,f4867,f4932,f11644,f5678,f12441"
446,376,0.796754753282028,0.7798264340088437,393,0.018239317734309625,"f15198,f6638,f13576,f1369,f4135,f4932,f665,f3504,f1215,f9712,f3236,f11836,f13874,f11644,f5678,f4867,f12441,f11058,f7060,f827"
447,376,0.7649813263920326,0.7595230499396666,354,0.017739544617646208,"f13576,f3236,f6638,f1369,f665,f3504,f4135,f15198,f1215,f13874,f9712,f7060,f4867,f11836,f4932,f11644,f11738,f5678,f12441,f2830"
448,376,0.7685462879130829,0.7951532411807607,316,0.01799078766712322,"f665,f3236,f15198,f1369,f6638,f1215,f9712,f3504,f13874,f13576,f4135,f11644,f11836,f11058,f2830,f5678,f4932,f4867,f7060,f12441"
449,376,0.7929351516523315,0.8180155568518616,303,0.018890924697266276,"f6638,f1369,f3504,f9712,f11836,f1215,f665,f15198,f3236,f13874,f4135,f12441,f5678,f11644,f1219,f11058,f13576,f4932,f827,f5017"
450,376,0.7738371435038479,0.8000202085599533,342,0.018671133887379385,"f9712,f3236,f1369,f3504,f6638,f1215,f13874,f4135,f11644,f11836,f13576,f665,f12441,f11058,f1219,f15198,f5678,f4932,f827,f13316"
451,376,0.8027105024898143,0.8190139483808238,347,0.017739791338866984,"f6638,f13576,f665,f1369,f3236,f9712,f13898,f13874,f3504,f4135,f1215,f15198,f11644,f1219,f12441,f4932,f11836,f2830,f7060,f4867"
452,376,0.7574694431869626,0.7740013313631768,314,0.01818773201468616,"f1369,f3236,f6638,f9712,f3504,f1215,f4135,f11836,f13576,f11058,f13874,f665,f12441,f11644,f15198,f1219,f5678,f4932,f827,f2830"
453,376,0.7559557492077864,0.7722807089464903,354,0.018164487392146197,"f6638,f13576,f1369,f4135,f3504,f13874,f9712,f3236,f1215,f15198,f11836,f11644,f665,f7060,f1219,f12441,f4867,f4932,f827,f11058"
454,376,0.7682209144409236,0.7780609272895811,323,0.017876734813437475,"f6638,f1369,f665,f4135,f15198,f13874,f3236,f9712,f4932,f13576,f3504,f2830,f1215,f11836,f13898,f4867,f12441,f11644,f5678,f1219"
455,376,0.7829193073789045,0.7881534693246903,361,0.019078090177611126,"f1369,f15198,f9712,f1215,f6638,f11836,f4135,f3504,f13576,f4932,f665,f3236,f12441,f5678,f11644,f11058,f13874,f1219,f4867,f7060"
456,376,0.7422051833408781,0.7636694663285652,366,0.017837799684283243,"f665,f13576,f6638,f1369,f3504,f4932,f13874,f9712,f4135,f3236,f1215,f15198,f11836,f4867,f11058,f12441,f5678,f11644,f7060,f827"
457,376,0.7692819148936171,0.7628293882340208,336,0.018573214473361317,"f6638,f1369,f4932,f13874,f3504,f1215,f4135,f9712,f13576,f665,f3236,f11644,f1219,f15198,f11058,f12441,f11836,f2830,f5678,f4867"
458,376,0.7809104798551381,0.8000903100529835,356,0.018288797664238077,"f6638,f1369,f13576,f4932,f3236,f665,f15198,f1215,f3504,f13874,f4867,f9712,f5678,f11836,f4135,f11058,f11738,f2830,f11644,f12441"
459,376,0.7896531235853328,0.8073010313397602,334,0.01898344999991672,"f1369,f15198,f9712,f3504,f6638,f1215,f4135,f11644,f3236,f665,f11836,f13874,f12441,f5678,f13576,f11058,f7060,f4932,f1219,f13316"
460,376,0.7649954730647353,0.7700447608424497,326,0.01864203975654819,"f6638,f1369,f3504,f1215,f13874,f13576,f9712,f4932,f665,f11836,f4135,f3236,f15198,f4867,f11644,f12441,f11058,f5678,f11738,f827"
461,376,0.7833578542326844,0.7870194543523054,318,0.01813168272356243,"f6638,f1369,f13576,f3236,f4135,f9712,f3504,f13874,f665,f1215,f15198,f11644,f11836,f12441,f11058,f4867,f2830,f7060,f4932,f15040"
462,376,0.7691404481665912,0.7754391289385673,358,0.018251531693014352,"f6638,f4135,f1369,f3504,f13874,f9712,f3236,f1215,f11836,f4932,f665,f15198,f13576,f11644,f12441,f5678,f1219,f4867,f11058,f11738"
463,376,0.785366681756451,0.7972161128349418,326,0.018311732998514088,"f6638,f1369,f3236,f9712,f3504,f665,f1215,f4135,f11836,f13576,f11058,f13874,f12441,f11644,f4867,f5678,f827,f15198,f1219,f7060"
464,376,0.8038139429606157,0.835417985708792,340,0.018694003484152392,"f6638,f1369,f13874,f13576,f1215,f9712,f3504,f665,f2830,f3236,f15198,f11836,f4135,f11644,f13898,f7060,f5678,f12441,f11058,f4932"
465,376,0.7686594612947035,0.7824032736628271,376,0.0185691197056006,"f1369,f6638,f665,f4135,f9712,f4932,f3504,f3236,f11836,f13874,f1215,f13576,f5678,f15198,f12441,f7060,f11058,f4867,f11644,f1219"
466,376,0.7792977591670438,0.7916872002362044,335,0.018336708593043535,"f6638,f1369,f13576,f13874,f1215,f9712,f3236,f3504,f4135,f11836,f665,f12441,f827,f7060,f15198,f11644,f4867,f5678,f11058,f2830"
467,376,0.7676267541874151,0.7729669271114896,348,0.018416220594712686,"f665,f6638,f1369,f15198,f9712,f3504,f1215,f4135,f3236,f13576,f11644,f13874,f11836,f5678,f1219,f4932,f12441,f4867,f7060,f11058"
468,376,0.7713190357627886,0.7688624731915835,339,0.019042812134238293,"f1369,f6638,f3504,f9712,f1215,f13874,f15198,f4135,f3236,f11836,f11644,f665,f4932,f12441,f5678,f11058,f13576,f1219,f4867,f13316"
469,376,0.7718000226346763,0.7554119860662818,333,0.01812580040101197,"f6638,f1369,f15198,f3236,f3504,f9712,f13874,f4932,f665,f1215,f4135,f13576,f11836,f11644,f4867,f12441,f5678,f1219,f11058,f2830"
470,376,0.7761571978270712,0.7595937311061496,365,0.01863290424498311,"f1369,f6638,f13576,f3236,f13874,f9712,f15198,f665,f3504,f1215,f4135,f11836,f2830,f5678,f12441,f11058,f4867,f7060,f4932,f11644"
471,376,0.7951844726120416,0.80649759276333,339,0.017938773083361833,"f13576,f6638,f13874,f1369,f3236,f4135,f4932,f3504,f9712,f1215,f13898,f665,f11836,f2830,f4867,f15198,f11058,f5678,f11738,f7060"
472,376,0.8041534631054776,0.799184599140442,338,0.019126357139147634,"f1369,f3504,f9712,f1215,f4135,f6638,f13874,f15198,f12441,f11644,f4932,f11836,f11058,f13576,f3236,f5678,f1219,f665,f4867,f827"
473,376,0.7483589859665007,0.7805917988910188,374,0.01819522979550378,"f1369,f6638,f3236,f4135,f9712,f3504,f665,f15198,f1215,f11836,f13874,f13576,f5678,f4932,f12441,f11058,f2830,f11644,f827,f13316"
474,376,0.763354459031236,0.7900633315332397,375,0.018930639422676955,"f1369,f6638,f3236,f3504,f9712,f1215,f4135,f665,f13576,f15198,f11836,f11644,f13874,f5678,f11058,f12441,f4932,f13316,f1219,f827"
475,376,0.7823251471253961,0.8069532615471626,349,0.01858785129746697,"f6638,f15198,f1369,f13874,f3504,f9712,f1215,f665,f3236,f13576,f2830,f4135,f4932,f11836,f4867,f11058,f11644,f12441,f5678,f7060"
476,376,0.7727619963784518,0.7849529258023008,364,0.018321358960399263,"f3236,f6638,f1369,f665,f1215,f9712,f3504,f13576,f13874,f4932,f5678,f15198,f4135,f11836,f11644,f2830,f4867,f12441,f7060,f1219"
477,376,0.8003197148030783,0.8290958691812542,329,0.01916478302309961,"f1369,f6638,f13576,f9712,f3504,f4135,f11836,f1215,f665,f3236,f13874,f15198,f5678,f2830,f4932,f11644,f12441,f7060,f11058,f1219"
478,376,0.7702014486192847,0.8002075799525277,355,0.018452795891170465,"f6638,f1369,f13874,f13576,f4932,f3504,f1215,f3236,f9712,f15198,f2830,f665,f4135,f5678,f11644,f11836,f11058,f12441,f827,f15377"
479,376,0.7833861475780897,0.7935227954461697,344,0.018035426790370245,"f6638,f13874,f15198,f1369,f13576,f4932,f665,f4135,f4867,f3236,f9712,f3504,f1215,f2830,f11836,f11058,f12441,f11738,f5678,f13898"
480,376,0.7964293798098687,0.7747185006575398,352,0.01818996500917411,"f15198,f9712,f6638,f1369,f3504,f3236,f13576,f1215,f13874,f665,f4135,f11836,f7060,f11644,f2830,f11058,f12441,f5678,f4932,f827"
481,376,0.7758742643730195,0.7916145496608524,362,0.017929383568426056,"f6638,f13874,f3236,f1369,f13576,f9712,f3504,f665,f1215,f4135,f11644,f4932,f15198,f2830,f11836,f4867,f13898,f15377,f12441,f11058"
482,376,0.7791845857854232,0.7920362800632678,333,0.01891100998631022,"f1369,f6638,f3504,f1215,f3236,f9712,f15198,f665,f13874,f4135,f11836,f13576,f11644,f5678,f12441,f2830,f1219,f11058,f11738,f4932"
483,376,0.7614305115436849,0.7742049566715177,337,0.01826402381003059,"f6638,f1369,f13576,f665,f4135,f3236,f9712,f15198,f4932,f3504,f13874,f11836,f1215,f4867,f2830,f5678,f11644,f12441,f11058,f11738"
484,376,0.7984240606609325,0.797824971256712,382,0.017879772044599347,"f4932,f3236,f6638,f1369,f15198,f13576,f13874,f665,f9712,f1215,f3504,f4135,f11644,f11836,f7060,f13898,f12441,f11058,f827,f4867"
485,376,0.7855081484834767,0.8233539230488369,346,0.018788721298481848,"f6638,f1369,f1215,f9712,f13576,f3504,f3236,f13874,f4135,f15198,f11836,f2830,f11644,f665,f11058,f12441,f827,f5678,f13316,f11738"
486,376,0.7514429606156632,0.7748928572252582,317,0.01802794048265413,"f6638,f3236,f665,f1369,f3504,f4867,f15198,f13576,f9712,f1215,f13874,f4135,f11644,f4932,f11836,f5678,f2830,f7060,f11058,f1219"
487,376,0.7573138297872339,0.7450142163387212,328,0.01809133853307586,"f6638,f13576,f1369,f13874,f15198,f4135,f3236,f9712,f1215,f665,f3504,f4932,f11836,f5678,f11644,f11058,f2830,f1219,f12441,f4867"
488,376,0.7877150294250792,0.8230376633507003,349,0.018508947825931148,"f6638,f1369,f11836,f3236,f9712,f11058,f3504,f12441,f13874,f1215,f665,f827,f4135,f11644,f13576,f4932,f15198,f13316,f5678,f1219"
