trial,control_type,auroc,pr_auc,selected_features
391,matched_random20,0.7817875735626981,0.7792448507045858,"f12928,f13831,f1336,f2309,f13147,f16336,f10330,f2982,f10383,f10370,f5128,f1185,f12627,f15680,f11838,f12546,f1707,f5894,f2676,f4954"
392,matched_random20,0.6333465368945225,0.6199978429410596,"f1770,f5574,f8064,f8976,f10056,f5232,f14796,f5792,f16308,f13020,f2169,f14817,f14990,f2113,f15462,f5692,f14550,f16324,f13251,f4271"
393,matched_random20,0.8233787913082843,0.8029700457718765,"f297,f571,f13018,f13067,f4807,f773,f2178,f7742,f2454,f2618,f768,f2904,f6317,f6362,f11711,f5326,f12636,f4511,f14317,f8162"
394,matched_random20,0.7855930285196921,0.7616720083372025,"f13250,f3365,f3166,f13969,f10732,f12786,f9366,f8829,f6075,f15350,f4544,f7490,f3877,f1336,f14130,f4184,f12352,f2350,f7070,f15170"
395,matched_random20,0.7485287460389316,0.7851699397073421,"f13288,f3365,f7229,f7696,f12525,f1125,f10193,f10576,f11093,f3550,f6436,f15611,f10627,f7998,f1851,f9880,f6638,f3166,f7464,f12519"
396,matched_random20,0.6232316659121774,0.596477882050257,"f12246,f10746,f5006,f9617,f5311,f8295,f13042,f11697,f6030,f747,f3121,f9795,f7539,f8082,f6506,f16272,f10325,f11207,f11428,f848"
397,matched_random20,0.789172136713445,0.7404183941816791,"f15421,f3525,f8262,f4486,f12061,f16147,f4022,f13967,f12521,f6519,f13891,f4862,f2504,f10637,f6886,f8176,f5129,f6259,f9012,f9521"
398,matched_random20,0.8118068130375735,0.8122853079495771,"f3899,f12387,f3397,f8521,f7871,f1267,f1,f4867,f3561,f9115,f3473,f3116,f9928,f9239,f1532,f8117,f1129,f4164,f14669,f9191"
399,matched_random20,0.664879470348574,0.6271583271605929,"f7861,f10382,f15433,f2431,f3296,f14288,f6576,f11833,f10334,f6361,f5513,f16351,f5956,f13721,f3136,f9429,f9248,f9865,f6801,f1651"
400,matched_random20,0.7823534404708014,0.7736307217425029,"f7861,f612,f13018,f4976,f11675,f3906,f13857,f6282,f6322,f11547,f11818,f10931,f1887,f16354,f16351,f13002,f1098,f2555,f2255,f8139"
401,matched_random20,0.7948308057944772,0.7549155690226964,"f12950,f3365,f8262,f13969,f7534,f7280,f12854,f5768,f6448,f11579,f9721,f10652,f2374,f13100,f13808,f10793,f3032,f728,f7742,f114"
402,matched_random20,0.7309727252150294,0.6553311125533112,"f13564,f8449,f7229,f2012,f6878,f13796,f10037,f15957,f1770,f14254,f13927,f7464,f3419,f13250,f7959,f9108,f12342,f15700,f15052,f11671"
403,matched_random20,0.6624462426437302,0.667119953912289,"f13220,f16183,f7833,f12347,f11774,f5951,f3136,f2154,f10532,f10853,f11074,f9919,f6665,f10370,f1599,f31,f6097,f2385,f8786,f14409"
404,matched_random20,0.8095857854232684,0.7717351671702556,"f11987,f8449,f13201,f496,f7546,f13709,f2957,f12732,f10931,f12264,f6335,f15766,f10407,f12261,f9921,f8223,f14040,f16057,f2240,f5174"
405,matched_random20,0.6757441149841558,0.663306068499137,"f15071,f5574,f7687,f2012,f5035,f3171,f14796,f14346,f10550,f9989,f2169,f7142,f13800,f3787,f838,f13972,f11775,f15087,f16300,f10239"
406,matched_random20,0.6772153689452242,0.6297083365850114,"f297,f10404,f8976,f7946,f284,f6645,f3113,f9239,f8176,f573,f16365,f12374,f8467,f4492,f13596,f5380,f14990,f8048,f15713,f11060"
407,matched_random20,0.5889825712992304,0.5644431316577806,"f13288,f13975,f13201,f2595,f5566,f16158,f5529,f337,f2762,f5877,f10600,f14196,f16171,f103,f7690,f10006,f1354,f9181,f9761,f470"
408,matched_random20,0.7369284744228157,0.6706642053344161,"f13564,f10404,f350,f13969,f5725,f9594,f8248,f13058,f13447,f8988,f4050,f8097,f7575,f11490,f4914,f13924,f1573,f14062,f537,f16088"
409,matched_random20,0.6400520597555455,0.5788651685377586,"f16159,f12063,f9428,f7117,f12598,f4973,f15227,f7389,f14047,f15061,f14528,f16036,f13908,f9743,f6353,f13669,f12385,f4934,f14077,f11774"
410,matched_random20,0.8085389316432776,0.8203228842922139,"f7861,f286,f7382,f2786,f372,f9670,f4579,f2964,f0,f898,f3973,f6984,f14726,f12266,f2429,f16153,f10767,f14706,f14226,f11968"
411,matched_random20,0.6747679945676777,0.6294097148080895,"f4669,f13831,f1159,f4486,f10557,f11675,f8472,f7941,f3623,f14765,f4178,f4070,f11194,f8165,f10168,f11908,f9136,f2113,f6869,f1463"
412,matched_random20,0.7409744228157537,0.7445155460735567,"f15965,f10746,f6464,f12347,f2909,f4693,f1832,f2120,f10103,f13220,f11418,f15278,f11636,f856,f4659,f1279,f15309,f8872,f12085,f4519"
413,matched_random20,0.6596310547759167,0.6217763837683652,"f12950,f6894,f3166,f14146,f759,f7635,f12681,f15974,f5078,f4412,f10475,f11654,f12387,f9946,f3539,f14664,f3375,f13046,f14780,f10913"
414,matched_random20,0.810406292440018,0.7977454081075336,"f12928,f16342,f13312,f14352,f11100,f665,f12695,f8720,f7168,f10853,f16008,f1702,f9749,f11889,f6177,f16308,f818,f265,f7239,f8990"
415,matched_random20,0.7404368492530556,0.6914238051803627,"f6466,f2393,f2431,f12154,f2645,f4961,f1586,f7977,f12429,f6234,f8412,f7341,f833,f2892,f13055,f3710,f4953,f14443,f733,f11833"
416,matched_random20,0.6366144182888185,0.6303477482845161,"f13288,f16183,f9354,f13067,f4854,f301,f3973,f7534,f8182,f7697,f10560,f7869,f5915,f4632,f8527,f2835,f13867,f3284,f8765,f12884"
417,matched_random20,0.6508176776822091,0.6355879111188306,"f5877,f5932,f14409,f7490,f2786,f7743,f8011,f3440,f2012,f5785,f15178,f5470,f8437,f1551,f11377,f11477,f3176,f6761,f5814,f10175"
418,matched_random20,0.5959285875961974,0.5811960762558334,"f385,f863,f14409,f9523,f10580,f6443,f1488,f14856,f13385,f10076,f14801,f3073,f2096,f5574,f16017,f602,f11534,f13789,f15194,f7796"
419,matched_random20,0.7279594839293798,0.7170671439861758,"f203,f5574,f7229,f14352,f16347,f11621,f896,f9434,f14675,f9523,f11597,f10786,f2683,f5739,f13530,f10716,f6265,f3629,f7025,f3561"
420,matched_random20,0.7785762788592123,0.7201503458499005,"f12047,f13975,f8248,f6576,f7516,f9865,f587,f11699,f748,f10231,f11495,f9108,f498,f2122,f15088,f3367,f3135,f12704,f9900,f9509"
421,matched_random20,0.6129045948392938,0.5831335396751074,"f4242,f15564,f1196,f7831,f12884,f1005,f5463,f4611,f5223,f5708,f8168,f8673,f524,f3331,f11557,f10418,f8826,f5544,f10672,f14148"
422,matched_random20,0.7563518560434586,0.7616913539157064,"f2460,f684,f5683,f4562,f2977,f2334,f7348,f6317,f15421,f1852,f13988,f6894,f9061,f2580,f10279,f5482,f6212,f7280,f6012,f6486"
423,matched_random20,0.6027755771842463,0.5636470266406417,"f7823,f9476,f8262,f12154,f16064,f11861,f7833,f9876,f4319,f13478,f7732,f2762,f6172,f9787,f13497,f11038,f15597,f13546,f14184,f8472"
424,matched_random20,0.7769635581711182,0.7552914549849576,"f13175,f2322,f2944,f15710,f13195,f13874,f12627,f13086,f14748,f10329,f5127,f2530,f1875,f10203,f13654,f12714,f15764,f12154,f13157,f7484"
425,matched_random20,0.6321865097329109,0.5941002301082425,"f13175,f13831,f3397,f12147,f6055,f4319,f15661,f4515,f8020,f6712,f3617,f14554,f3054,f4610,f15888,f7975,f818,f14448,f14039,f15623"
426,matched_random20,0.6570705070167497,0.6189108934499755,"f2460,f3906,f1336,f5575,f12536,f2786,f9117,f2306,f7100,f10158,f3409,f9743,f137,f8682,f3266,f3897,f7205,f247,f15241,f5146"
427,matched_random20,0.5744963784517881,0.5474889993170812,"f12047,f11703,f13018,f7117,f11490,f11567,f8332,f2182,f7725,f14743,f10793,f4681,f13072,f12928,f9804,f8106,f11889,f13129,f588,f10767"
428,matched_random20,0.5770569262109552,0.5773463260098806,"f203,f10746,f15433,f4562,f247,f15607,f11394,f10560,f6510,f5300,f773,f6525,f13472,f3606,f10062,f2949,f13721,f9115,f16219,f5726"
429,matched_random20,0.7398568356722498,0.6680222185793563,"f13164,f268,f14409,f6576,f15557,f15162,f5622,f12845,f10426,f5211,f10568,f15156,f3403,f10956,f9900,f13707,f1577,f4908,f11033,f9020"
430,matched_random20,0.8270144861928476,0.8559920207981593,"f12246,f268,f4610,f2309,f8060,f7998,f10688,f6532,f11836,f8306,f13220,f5798,f13276,f8594,f7250,f7431,f4058,f5031,f8079,f2841"
431,matched_random20,0.7307605251244906,0.7012715717043736,"f9360,f12564,f13312,f12347,f10463,f14106,f10255,f2178,f4611,f1747,f3453,f12948,f5622,f15322,f4421,f15126,f889,f3674,f2902,f1211"
432,matched_random20,0.6662799909461294,0.6329040424524445,"f15993,f95,f8064,f2806,f2484,f5347,f12695,f10185,f8765,f10345,f747,f8942,f2464,f1486,f2489,f16052,f1190,f693,f11798,f10433"
433,matched_random20,0.6106269805341783,0.5798194944726032,"f13564,f16342,f5683,f7117,f1712,f15587,f13632,f10418,f13622,f13938,f2985,f15712,f9413,f1274,f4210,f818,f12466,f13558,f5484,f6172"
434,matched_random20,0.6376188320507017,0.6211845378123546,"f14184,f863,f3397,f14352,f2731,f4175,f884,f11915,f13978,f7182,f11827,f6991,f8613,f5503,f12246,f9194,f12644,f10257,f1913,f3226"
435,matched_random20,0.683793571751924,0.6392224036536905,"f16159,f7427,f7229,f12154,f3271,f12536,f7635,f11302,f6234,f9617,f12803,f16053,f13276,f8634,f13007,f12955,f4247,f7247,f2379,f11838"
436,matched_random20,0.6360485513807153,0.6052836587568707,"f12928,f2393,f8248,f14352,f13689,f13895,f168,f7903,f10389,f6502,f3821,f3683,f2617,f1611,f4401,f4058,f10257,f9943,f3379,f15317"
437,matched_random20,0.7658867134449978,0.7615075739043771,"f14183,f10382,f13509,f8521,f15602,f2350,f12560,f3897,f8877,f1353,f11543,f1864,f15449,f1829,f5242,f6362,f13579,f15357,f1186,f15854"
438,matched_random20,0.7611617247623359,0.7431713752746668,"f13164,f14175,f8976,f7117,f12848,f7706,f8382,f11244,f11569,f15072,f10427,f5174,f9354,f337,f11181,f678,f16062,f2854,f9110,f13175"
439,matched_random20,0.8078598913535536,0.7794543430977301,"f15228,f571,f7687,f13312,f12453,f1895,f4686,f7756,f14910,f11171,f6991,f4070,f10825,f827,f7977,f5304,f14182,f10682,f11394,f6268"
440,matched_random20,0.6141212086917157,0.6369202839386172,"f2427,f6894,f6464,f2595,f7024,f7311,f13484,f252,f137,f199,f2347,f6807,f3523,f8475,f13806,f5786,f2533,f7837,f8558,f16354"
441,matched_random20,0.6990153915799004,0.6899129462103433,"f5470,f268,f8976,f7696,f4108,f8825,f2374,f10358,f15632,f7518,f3409,f1169,f13438,f11286,f9453,f5129,f12867,f10854,f10442,f871"
442,matched_random20,0.6724479402444545,0.6310035237962008,"f9127,f13831,f1336,f12180,f12214,f8427,f5232,f9366,f11495,f14845,f14061,f14747,f5739,f15052,f3184,f14161,f3474,f15893,f13695,f15901"
443,matched_random20,0.6156631960162969,0.5771949966645193,"f13220,f6575,f4610,f13969,f13276,f4096,f8376,f11066,f15541,f10304,f13418,f2859,f4881,f14803,f15266,f8839,f5874,f6708,f16,f8060"
444,matched_random20,0.842406066093255,0.8455911549019709,"f1770,f3525,f6070,f7696,f1254,f7676,f268,f11038,f2219,f9712,f12804,f3617,f3799,f3265,f748,f2854,f13509,f14789,f4184,f11140"
445,matched_random20,0.7280019239474875,0.6646523999287115,"f7823,f16342,f12495,f9523,f747,f1800,f11297,f2178,f11174,f6507,f8971,f10763,f4747,f5626,f427,f2473,f6188,f6164,f2751,f2312"
446,matched_random20,0.5952495473064735,0.5987788008530954,"f6466,f16342,f13509,f8976,f9114,f9111,f15085,f5909,f3723,f10031,f6609,f4986,f9684,f4164,f3821,f13275,f12033,f11638,f14470,f6208"
447,matched_random20,0.5884874377546402,0.5867135586371495,"f4669,f286,f7687,f12180,f7695,f5312,f4080,f8104,f9395,f9511,f13402,f7807,f1830,f427,f10592,f5801,f9432,f1646,f3693,f6164"
448,matched_random20,0.8204645767315528,0.8080184738282301,"f15965,f6856,f13509,f2012,f15927,f2163,f11738,f8240,f7229,f9952,f2264,f4575,f7016,f13857,f12927,f1787,f6509,f1488,f5229,f1746"
449,matched_random20,0.7624632186509733,0.7327125422912155,"f15965,f3573,f1741,f12500,f10956,f1145,f8860,f4237,f406,f1579,f5582,f9989,f4338,f3118,f7434,f11078,f13548,f16021,f10196,f14375"
450,matched_random20,0.7973772068809416,0.7845559742914964,"f13250,f13408,f1196,f1651,f2645,f1128,f3440,f8449,f10718,f9626,f15120,f4324,f8706,f12126,f12934,f5876,f10199,f12563,f14796,f15696"
451,matched_random20,0.7873189225894069,0.7928878649077559,"f12928,f612,f6464,f8976,f1682,f9663,f13316,f11716,f1036,f2261,f13756,f13926,f3316,f5225,f337,f11561,f13279,f3677,f1305,f13924"
452,matched_random20,0.7375650746944319,0.7051436318125255,"f13164,f12564,f3909,f4205,f11123,f9175,f11173,f1640,f6574,f6792,f3123,f8418,f3640,f5683,f8346,f11477,f2392,f2938,f10083,f13369"
453,matched_random20,0.8392937980986872,0.7775024169294619,"f3259,f14175,f1159,f15692,f3413,f10389,f13024,f5128,f6629,f12546,f637,f12580,f2868,f297,f1108,f15378,f14281,f12023,f7727,f2240"
454,matched_random20,0.7816602535083748,0.7616645090963039,"f15071,f7427,f2944,f8521,f13042,f11477,f8744,f13352,f10046,f8556,f15032,f12933,f10099,f12966,f15124,f7896,f9732,f5978,f101,f3912"
455,matched_random20,0.6796627433227705,0.6218126026537543,"f297,f13408,f5006,f2806,f15857,f3265,f3854,f13020,f12344,f1343,f5042,f6361,f419,f11734,f9853,f13814,f15680,f7998,f558,f6510"
456,matched_random20,0.677215368945224,0.6663201179125834,"f15421,f5574,f13509,f13969,f9953,f14976,f15227,f16150,f10396,f15418,f6753,f12553,f14848,f11494,f15837,f12370,f11662,f802,f5791,f5110"
457,matched_random20,0.7337737664101404,0.6755045220459202,"f15228,f10404,f13018,f6633,f11119,f1740,f7483,f13305,f14604,f3342,f11731,f1747,f9292,f1658,f8600,f3399,f13074,f5765,f7225,f1986"
458,matched_random20,0.6273483476686283,0.6151003749634869,"f13571,f12387,f1336,f11585,f4391,f2187,f7256,f3129,f10947,f12631,f13598,f4164,f910,f8223,f4740,f11161,f12943,f11671,f1349,f14039"
459,matched_random20,0.6232458125848801,0.5935218145689234,"f2460,f9810,f224,f15710,f11641,f7510,f13388,f1305,f3894,f1672,f7417,f3726,f6018,f10345,f13847,f3158,f11158,f431,f1353,f1600"
460,matched_random20,0.6493747170665459,0.5862162860028852,"f297,f9810,f8064,f13969,f10417,f13279,f3429,f15716,f11987,f4288,f6768,f853,f11036,f7197,f779,f11512,f3510,f7865,f13713,f7770"
461,matched_random20,0.8251046853779991,0.810153386451002,"f15071,f12564,f2944,f1729,f2188,f15092,f3507,f7726,f1261,f12456,f10672,f1982,f178,f13811,f2859,f6161,f9825,f2473,f9474,f15283"
462,matched_random20,0.6731977138976912,0.6328340128045248,"f13564,f3573,f9428,f6576,f9275,f2411,f15774,f14173,f3957,f8035,f10392,f15161,f6698,f15365,f1480,f13442,f16360,f7359,f12546,f4057"
463,matched_random20,0.8163196016296967,0.8264649050274461,"f6183,f12234,f6061,f4976,f5792,f8475,f10292,f2234,f3357,f13423,f6531,f5174,f6948,f4135,f15154,f434,f1946,f2456,f9862,f9853"
464,matched_random20,0.5084738569488456,0.5306222307057401,"f12928,f11703,f9617,f10708,f8025,f2721,f3813,f6849,f5042,f3429,f1941,f2094,f8450,f10730,f6167,f6516,f1056,f15698,f7889,f9466"
465,matched_random20,0.6142768220914442,0.581867198574712,"f6466,f3573,f10708,f10825,f7474,f15640,f4004,f8340,f7288,f5135,f11743,f15675,f10467,f9091,f565,f7690,f16378,f1391,f6310,f14307"
466,matched_random20,0.6430228610230874,0.6274736074075615,"f15071,f6856,f3397,f13312,f13049,f12051,f1521,f13156,f2868,f11502,f14318,f11579,f3116,f16106,f10313,f7662,f5407,f14039,f5110,f16168"
467,matched_random20,0.7184104798551382,0.6884365078799168,"f4725,f6803,f1336,f384,f14442,f2074,f2007,f1658,f10401,f9204,f2977,f356,f12802,f12218,f5808,f7040,f7664,f13654,f3032,f8521"
468,matched_random20,0.8184698958804889,0.7916838913070419,"f3259,f16183,f2944,f2431,f13548,f11638,f4022,f8206,f7417,f5976,f3283,f4867,f8248,f5336,f797,f3219,f5461,f9223,f1475,f16226"
469,matched_random20,0.6548211860570394,0.6225382507348836,"f2460,f571,f5683,f1651,f15636,f13216,f641,f7403,f11671,f1279,f14852,f11390,f7442,f4715,f12069,f10110,f9550,f11140,f12469,f8402"
470,matched_random20,0.5702099366229063,0.5671714281551083,"f12047,f1596,f5683,f14146,f434,f16093,f5883,f7547,f12695,f622,f2985,f10396,f9888,f7331,f11108,f16005,f7676,f1194,f16168,f2255"
471,matched_random20,0.6364163648709824,0.6142776251038046,"f2020,f6642,f7382,f14352,f1596,f7346,f7499,f4908,f7946,f9506,f4287,f4128,f16160,f1697,f13622,f8127,f13792,f7350,f12560,f5006"
472,matched_random20,0.7827071072883658,0.7204395965969244,"f13164,f863,f13312,f9346,f13399,f6516,f4886,f1261,f5956,f11418,f8628,f11394,f1094,f12554,f9594,f9306,f16351,f2532,f12631,f5374"
473,matched_random20,0.606255658669081,0.5956203223310115,"f4242,f571,f1159,f8348,f15766,f14550,f7865,f14528,f14332,f5880,f14554,f9474,f3561,f900,f16171,f5798,f1160,f13385,f7047,f101"
474,matched_random20,0.6748670212765957,0.6471076915828743,"f2020,f16183,f13312,f6633,f4386,f5818,f1132,f14593,f489,f1441,f13927,f2402,f14853,f2176,f8161,f1787,f2414,f1610,f7887,f15710"
475,matched_random20,0.6796344499773654,0.6687795743607281,"f15603,f1596,f9354,f10708,f614,f162,f1746,f2595,f12580,f8600,f2901,f10255,f6520,f15124,f4809,f8026,f11494,f1658,f2061,f4652"
476,matched_random20,0.5796882073336351,0.5682739068008061,"f4725,f95,f13084,f496,f11719,f14288,f12536,f12359,f5341,f8503,f15535,f1044,f1336,f8193,f896,f3275,f955,f11462,f2343,f2897"
477,matched_random20,0.6489644635581711,0.6144718348335674,"f6183,f16183,f6061,f14042,f9617,f11682,f6315,f5110,f81,f3465,f3495,f14776,f8571,f13914,f9670,f12525,f8631,f8592,f4324,f13096"
478,matched_random20,0.8325175418741512,0.8568131757731694,"f14917,f4893,f4562,f384,f3979,f13058,f1770,f11246,f1262,f1215,f3537,f588,f1057,f15444,f12933,f16016,f10230,f7143,f12778,f9865"
479,matched_random20,0.6205579447713898,0.6101217947575587,"f2460,f684,f13018,f13067,f540,f4684,f6164,f4238,f14942,f14780,f14597,f13866,f14442,f15162,f6753,f15404,f3453,f728,f1775,f9220"
480,matched_random20,0.5589774784970575,0.553626238696886,"f2020,f286,f3909,f2309,f13932,f12536,f10073,f14543,f3516,f4981,f1856,f6438,f8827,f11775,f6123,f9555,f9476,f3306,f12078,f3126"
481,matched_random20,0.5902840651878678,0.5804033905907761,"f15071,f15564,f5683,f12347,f5877,f6807,f15283,f13074,f13558,f8865,f2853,f8510,f5502,f1094,f9446,f3959,f1695,f4334,f9346,f11504"
482,matched_random20,0.5650464010864645,0.5469703175408903,"f1236,f9810,f1196,f5129,f4907,f2372,f9012,f1,f428,f16219,f14318,f13558,f4915,f13297,f4958,f11791,f12303,f12226,f8165,f13849"
483,matched_random20,0.6922674287007695,0.6962174462253989,"f15603,f11426,f3397,f2431,f16093,f7325,f9919,f4636,f5596,f13573,f3309,f3293,f2926,f14397,f13238,f4367,f13007,f6291,f7687,f1998"
484,matched_random20,0.870147691263015,0.8814517384358709,"f13220,f3906,f15161,f496,f15555,f2633,f12860,f10516,f7801,f11446,f12230,f3421,f12937,f5993,f11638,f10604,f8742,f665,f12365,f7974"
485,matched_random20,0.6564480534178361,0.6061639397353722,"f2460,f14175,f13201,f4486,f12485,f10717,f5788,f10162,f13411,f1617,f14849,f38,f7812,f6095,f9279,f7833,f11727,f15075,f1462,f15210"
486,matched_random20,0.679040289723857,0.630923558870452,"f7823,f7427,f7229,f13312,f13932,f11443,f3484,f12590,f9880,f1770,f11588,f16353,f11462,f1172,f3367,f7980,f11548,f13403,f13212,f9597"
487,matched_random20,0.7375792213671346,0.6965322891377546,"f7823,f2706,f8262,f4205,f1211,f2182,f5739,f3422,f2431,f10296,f4526,f15199,f10907,f15098,f5498,f9020,f1781,f10841,f12421,f8776"
488,matched_random20,0.772252716161159,0.7063555840345197,"f15603,f1596,f3909,f8521,f1864,f7144,f10655,f7541,f3561,f8978,f2163,f7762,f13653,f15709,f13891,f15624,f13702,f9183,f8132,f14654"
489,matched_random20,0.6604940018107741,0.6745843498315733,"f5877,f10404,f10708,f13312,f9529,f7861,f7343,f14247,f13698,f12256,f5440,f9273,f1899,f15669,f15227,f15501,f13972,f1584,f9986,f12859"
490,matched_random20,0.7853949751018562,0.7939313878857175,"f12867,f2393,f384,f12180,f11303,f10342,f7313,f15364,f4840,f15288,f1924,f1779,f12434,f13164,f2134,f15228,f5024,f16376,f15365,f6561"
491,matched_random20,0.8059925305568131,0.807847733492262,"f16171,f6894,f13924,f8976,f7940,f9712,f9096,f6058,f5823,f11731,f10158,f16291,f14554,f1669,f10785,f7419,f6642,f13202,f2823,f11938"
492,matched_random20,0.6251697600724309,0.5616520606015049,"f7823,f9476,f9617,f2431,f1909,f2530,f13093,f6193,f1449,f8317,f7410,f5984,f10106,f8533,f3268,f3437,f1488,f2224,f833,f3959"
493,matched_random20,0.6963275237664102,0.6427821605302166,"f14184,f3525,f5006,f12347,f11902,f12370,f9631,f15925,f11579,f3169,f15713,f1319,f8408,f11676,f6043,f7236,f12714,f13687,f9931,f14188"
494,matched_random20,0.592505092802173,0.574349735701617,"f1670,f6575,f12046,f2012,f2514,f1543,f5956,f6153,f12644,f9693,f3660,f3261,f15555,f947,f4983,f10092,f8881,f1611,f1657,f13156"
495,matched_random20,0.6293005885015845,0.5867332557779611,"f3259,f6575,f1159,f12154,f13398,f7418,f3319,f612,f13089,f5210,f13622,f16050,f768,f15983,f16302,f12736,f10055,f3500,f10292,f1842"
496,matched_random20,0.6901171344499774,0.6444903588686546,"f385,f9476,f15091,f6576,f13811,f10841,f16226,f9913,f2924,f9876,f8355,f5415,f5648,f3355,f16234,f11943,f9704,f16316,f7980,f8857"
497,matched_random20,0.6541279990946129,0.5972828184370088,"f16171,f9565,f3166,f7117,f8375,f2474,f1518,f10228,f14158,f16205,f10083,f2081,f10273,f2280,f11153,f7394,f12865,f11163,f2468,f12985"
498,matched_random20,0.5893079447713898,0.610022899982255,"f1236,f10627,f11096,f14146,f7483,f1064,f12704,f16105,f15636,f15274,f13305,f5146,f7459,f169,f9890,f2655,f4424,f11078,f8060,f4218"
499,matched_random20,0.6559529198732459,0.6639477894978758,"f11987,f6894,f7382,f9346,f3912,f16269,f8827,f7687,f5622,f14187,f1319,f14942,f11470,f14284,f135,f5814,f11559,f4669,f16383,f13765"
